province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,NA,NA,NA,YES,KILLA ABDULLAH DISTRICT,19024,4435,5997,8592,15835,18379,1534,18815,18684,15726,7.57
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,NA,NA,YES,CHAMAN TEHSIL,15260,4331,4823,6106,13013,14732,1499,15101,14960,13735,7.78
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,CHAMAN MUNICIPAL CORPORATION,NA,YES,CHAMAN MUNICIPAL CORPORATION,15260,4331,4823,6106,13013,14732,1499,15101,14960,13735,7.78
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,CHAMAN MUNICIPAL CORPORATION,CHARGE NO 05,YES,CHARGE NO 05,15260,4331,4823,6106,13013,14732,1499,15101,14960,13735,7.78
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,CHAMAN MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 01,817,554,112,151,667,800,285,810,809,799,7.25
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,CHAMAN MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 02,2123,720,490,913,1277,2089,95,2121,2118,2066,7.16
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,CHAMAN MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 03,892,571,116,205,788,885,304,878,886,854,7.41
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,CHAMAN MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 04,5152,1150,1924,2078,4844,5074,432,5137,5107,4903,7.67
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,CHAMAN MUNICIPAL CORPORATION,CHARGE NO 05,NO,CIRCLE NO 05,6276,1336,2181,2759,5437,5884,383,6155,6040,5113,8.21
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH TEHSIL,NA,NA,YES,KILLA ABDULLAH TEHSIL,3764,104,1174,2486,2822,3647,35,3714,3724,1991,6.7
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH TEHSIL,KILLA ABDULLAH MC,NA,YES,KILLA ABDULLAH MC,3764,104,1174,2486,2822,3647,35,3714,3724,1991,6.7
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH TEHSIL,KILLA ABDULLAH MC,CHARGE NO 06,YES,CHARGE NO 06,3764,104,1174,2486,2822,3647,35,3714,3724,1991,6.7
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH TEHSIL,KILLA ABDULLAH MC,CHARGE NO 06,NO,CIRCLE NO 01,1819,74,623,1122,1351,1764,25,1801,1790,1211,6.77
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH TEHSIL,KILLA ABDULLAH MC,CHARGE NO 06,NO,CIRCLE NO 02,1945,30,551,1364,1471,1883,10,1913,1934,780,6.64
