province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,4894,758354,399299,359051,4,111.21,154.96,19.69,7.55,360724,3.98
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,RURAL,NA,609024,320317,288704,3,110.95,NA,NA,7.55,303932,3.72
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,URBAN,NA,149330,78982,70347,1,112.27,NA,NA,7.57,56792,5.21
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,TOTAL,1341,434561,229749,204811,1,112.18,324.06,28.35,8.27,151854,5.68
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,RURAL,NA,311355,164656,146699,NA,112.24,NA,NA,8.49,95062,6.43
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,URBAN,NA,123206,65093,58112,1,112.01,NA,NA,7.78,56792,4.15
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,DOBANDI SUB-TEHSIL,TOTAL,1604,61741,33936,27804,1,122.05,38.49,NA,7.48,31050,3.68
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,DOBANDI SUB-TEHSIL,RURAL,NA,61741,33936,27804,1,122.05,NA,NA,7.48,31050,3.68
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,DOBANDI SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,GULISTAN TEHSIL,TOTAL,1536,114984,59793,55190,1,108.34,74.86,NA,6.98,66883,2.89
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,GULISTAN TEHSIL,RURAL,NA,114984,59793,55190,1,108.34,NA,NA,6.98,66883,2.89
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,GULISTAN TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH TEHSIL,TOTAL,413,147068,75821,71246,1,106.42,356.1,17.76,6.4,110937,1.49
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH TEHSIL,RURAL,NA,120944,61932,59011,1,104.95,NA,NA,6.34,110937,0.45
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH TEHSIL,URBAN,NA,26124,13889,12235,NA,113.52,NA,NA,6.7,NA,NA
