province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,NA,NA,NA,YES,KILLA ABDULLAH DISTRICT,NA,77640,4086,19825,53729,57342,60873,2201,75636,75500,60087,7.55
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,NA,NA,YES,CHAMAN TEHSIL,NA,34538,2674,11066,20798,24108,27498,1234,33750,33164,25505,8.49
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,NA,YES,SADDAR QH,NA,34538,2674,11066,20798,24108,27498,1234,33750,33164,25505,8.49
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,YES,SADDAR CHAMAN PC,NA,30516,2652,10323,17541,21312,24288,1221,29781,29274,23021,8.74
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,ABATOO,0000016,1249,6,20,1223,484,481,2,1249,1248,483,7.09
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,ANZORGI KAREZ,0000006,221,10,100,111,80,161,0,221,219,210,6.51
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,BOGHRA DHAN,0000001,156,0,12,144,131,27,1,155,155,39,6.82
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KAREZAT PURANA CHAMAN,0000007,2140,107,847,1186,690,2098,14,2115,2095,1448,6.39
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KAREZAT ROGHANI,0000015,1017,8,31,978,303,502,3,1014,1017,1011,6.89
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,CHAMAN TEHSIL,SADDAR QH,SADDAR CHAMAN PC,NO,KAREZAT SANAZALA,0000012,708,83,94,531,629,492,22,705,696,695,7.05
