province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,OWNED,90692,93.82,WALL,BAKED BRICKS/BLOCKS/STONES,9338,9.66,8484
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,OWNED,90692,93.82,WALL,UNBAKED BRICKS/MUD,72970,75.49,69095
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,OWNED,90692,93.82,WALL,WOOD/BAMBOO,10846,11.22,9924
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,OWNED,90692,93.82,WALL,OTHERS,3510,3.63,3189
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,OWNED,90692,93.82,ROOF,RCC/RBC,2535,2.62,2188
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,OWNED,90692,93.82,ROOF,CEMENT/IRON SHEETS,2410,2.49,2187
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,OWNED,90692,93.82,ROOF,GARDER/T.IRON,31233,32.31,30014
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,OWNED,90692,93.82,ROOF,WOOD/BAMBOO,57195,59.17,53407
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,OWNED,90692,93.82,ROOF,OTHERS,3291,3.4,2896
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENTED,3032,3.14,WALL,BAKED BRICKS/BLOCKS/STONES,9338,9.66,599
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENTED,3032,3.14,WALL,UNBAKED BRICKS/MUD,72970,75.49,1988
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENTED,3032,3.14,WALL,WOOD/BAMBOO,10846,11.22,339
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENTED,3032,3.14,WALL,OTHERS,3510,3.63,106
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENTED,3032,3.14,ROOF,RCC/RBC,2535,2.62,234
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENTED,3032,3.14,ROOF,CEMENT/IRON SHEETS,2410,2.49,120
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENTED,3032,3.14,ROOF,GARDER/T.IRON,31233,32.31,924
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENTED,3032,3.14,ROOF,WOOD/BAMBOO,57195,59.17,1620
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENTED,3032,3.14,ROOF,OTHERS,3291,3.4,134
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENT FREE,2940,3.04,WALL,BAKED BRICKS/BLOCKS/STONES,9338,9.66,255
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENT FREE,2940,3.04,WALL,UNBAKED BRICKS/MUD,72970,75.49,1887
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENT FREE,2940,3.04,WALL,WOOD/BAMBOO,10846,11.22,583
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENT FREE,2940,3.04,WALL,OTHERS,3510,3.63,215
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENT FREE,2940,3.04,ROOF,RCC/RBC,2535,2.62,113
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENT FREE,2940,3.04,ROOF,CEMENT/IRON SHEETS,2410,2.49,103
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENT FREE,2940,3.04,ROOF,GARDER/T.IRON,31233,32.31,295
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENT FREE,2940,3.04,ROOF,WOOD/BAMBOO,57195,59.17,2168
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,TOTAL,RENT FREE,2940,3.04,ROOF,OTHERS,3291,3.4,261
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,RURAL,OWNED,74302,95.7,WALL,BAKED BRICKS/BLOCKS/STONES,4668,6.01,4499
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,RURAL,OWNED,74302,95.7,WALL,UNBAKED BRICKS/MUD,61438,79.13,59263
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,RURAL,OWNED,74302,95.7,WALL,WOOD/BAMBOO,8630,11.12,7900
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,RURAL,OWNED,74302,95.7,WALL,OTHERS,2904,3.74,2640
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,RURAL,OWNED,74302,95.7,ROOF,RCC/RBC,1034,1.33,984
BALOCHISTAN,120,KILLA ABDULLAH DISTRICT,KILLA ABDULLAH DISTRICT,RURAL,OWNED,74302,95.7,ROOF,CEMENT/IRON SHEETS,1807,2.33,1703
