province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,TOTAL,371138
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,01,9816
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,02,46650
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,03,46441
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,04,50669
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,05,50815
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,06,47776
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,07,39297
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,08,29430
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,09,19859
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,2029310,10 AND UP,30385
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,TOTAL,271529
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,01,7433
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,02,36398
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,03,34635
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,04,36744
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,05,36168
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,06,34057
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,07,28511
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,08,21604
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,09,14803
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,1465495,10 AND UP,21176
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,TOTAL,99609
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,01,2383
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,02,10252
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,03,11806
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,04,13925
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,05,14647
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,06,13719
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,07,10786
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,08,7826
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,09,5056
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,563815,10 AND UP,9209
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,TOTAL,27890
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,01,642
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,02,3515
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,03,3566
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,04,3859
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,05,3876
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,06,3684
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,07,2831
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,08,2256
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,09,1487
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,TOTAL,151443,10 AND UP,2174
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,RURAL,124334,TOTAL,22929
