province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,21834,7.78,BAKED BRICKS/BLOCKS/STONES,3535,1.26,943
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,21834,7.78,UNBAKED BRICKS/MUD,1190,0.42,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,21834,7.78,WOOD/BAMBOO,1320,0.47,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,21834,7.78,OTHERS,263,0.09,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,21834,7.78,BAKED BRICKS/BLOCKS/STONES,23202,8.27,3235
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,21834,7.78,UNBAKED BRICKS/MUD,14647,5.22,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,21834,7.78,WOOD/BAMBOO,14950,5.33,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,21834,7.78,OTHERS,1641,0.59,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,21834,7.78,BAKED BRICKS/BLOCKS/STONES,55519,19.8,5895
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,21834,7.78,UNBAKED BRICKS/MUD,22507,8.02,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,21834,7.78,WOOD/BAMBOO,24090,8.59,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,21834,7.78,OTHERS,2454,0.87,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,21834,7.78,BAKED BRICKS/BLOCKS/STONES,63904,22.78,10852
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,21834,7.78,UNBAKED BRICKS/MUD,19219,6.85,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,21834,7.78,WOOD/BAMBOO,16792,5.99,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,21834,7.78,OTHERS,2337,0.83,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,21834,7.78,BAKED BRICKS/BLOCKS/STONES,6643,2.37,909
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,21834,7.78,UNBAKED BRICKS/MUD,2460,0.88,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,21834,7.78,WOOD/BAMBOO,3265,1.16,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,21834,7.78,OTHERS,531,0.19,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,6729,2.4,BAKED BRICKS/BLOCKS/STONES,3535,1.26,182
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,6729,2.4,UNBAKED BRICKS/MUD,1190,0.42,115
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,6729,2.4,WOOD/BAMBOO,1320,0.47,9
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,6729,2.4,OTHERS,263,0.09,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,6729,2.4,BAKED BRICKS/BLOCKS/STONES,23202,8.27,812
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,6729,2.4,UNBAKED BRICKS/MUD,14647,5.22,655
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,6729,2.4,WOOD/BAMBOO,14950,5.33,84
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,6729,2.4,OTHERS,1641,0.59,19
