province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,1,280469,75.57,251715,67.82,182889
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,1,14424,3.89,251715,67.82,6984
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENT FREE,1,76245,20.54,251715,67.82,61842
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,2,280469,75.57,78583,21.17,63402
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,2,14424,3.89,78583,21.17,5184
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENT FREE,2,76245,20.54,78583,21.17,9997
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,3,280469,75.57,22995,6.2,18793
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,3,14424,3.89,22995,6.2,1617
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENT FREE,3,76245,20.54,22995,6.2,2585
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,4,280469,75.57,9562,2.58,8328
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,4,14424,3.89,9562,2.58,425
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENT FREE,4,76245,20.54,9562,2.58,809
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,5,280469,75.57,3030,0.82,2686
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,5,14424,3.89,3030,0.82,83
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENT FREE,5,76245,20.54,3030,0.82,261
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,6,280469,75.57,1521,0.41,1337
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,6,14424,3.89,1521,0.41,30
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENT FREE,6,76245,20.54,1521,0.41,154
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,7,280469,75.57,2311,0.62,1881
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,7,14424,3.89,2311,0.62,73
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENT FREE,7,76245,20.54,2311,0.62,357
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,8,280469,75.57,427,0.12,376
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,8,14424,3.89,427,0.12,9
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENT FREE,8,76245,20.54,427,0.12,42
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,9,280469,75.57,994,0.27,777
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,9,14424,3.89,994,0.27,19
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENT FREE,9,76245,20.54,994,0.27,198
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,OWNED,1,202136,74.44,199842,73.6,143515
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENTED,1,3096,1.14,199842,73.6,2045
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENT FREE,1,66297,24.42,199842,73.6,54282
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,OWNED,2,202136,74.44,49867,18.37,40733
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENTED,2,3096,1.14,49867,18.37,724
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENT FREE,2,66297,24.42,49867,18.37,8410
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,OWNED,3,202136,74.44,12529,4.61,10237
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENTED,3,3096,1.14,12529,4.61,191
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENT FREE,3,66297,24.42,12529,4.61,2101
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,OWNED,4,202136,74.44,4886,1.8,4174
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENTED,4,3096,1.14,4886,1.8,79
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENT FREE,4,66297,24.42,4886,1.8,633
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,OWNED,5,202136,74.44,1356,0.5,1125
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENTED,5,3096,1.14,1356,0.5,18
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENT FREE,5,66297,24.42,1356,0.5,213
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,OWNED,6,202136,74.44,676,0.25,547
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENTED,6,3096,1.14,676,0.25,7
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENT FREE,6,66297,24.42,676,0.25,122
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,OWNED,7,202136,74.44,1608,0.59,1256
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENTED,7,3096,1.14,1608,0.59,25
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENT FREE,7,66297,24.42,1608,0.59,327
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,OWNED,8,202136,74.44,199,0.07,167
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENTED,8,3096,1.14,199,0.07,0
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENT FREE,8,66297,24.42,199,0.07,32
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,OWNED,9,202136,74.44,566,0.21,382
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENTED,9,3096,1.14,566,0.21,7
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,RURAL,RENT FREE,9,66297,24.42,566,0.21,177
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,OWNED,1,78333,78.64,51873,52.08,39374
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,RENTED,1,11328,11.37,51873,52.08,4939
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,RENT FREE,1,9948,9.99,51873,52.08,7560
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,OWNED,2,78333,78.64,28716,28.83,22669
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,URBAN,RENTED,2,11328,11.37,28716,28.83,4460
