province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,101,SANGHAR DISTRICT,NA,NA,NA,YES,SANGHAR DISTRICT,NA,271529,75687,30946,164896,181718,169148,25417,159145,131383,126324,5.4
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,NA,NA,YES,JAM NAWAZ ALI TALUKA,NA,22929,5005,1732,16192,14799,14330,993,11352,8250,6544,5.42
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,NA,YES,JAM NAWAZ ALI STC,NA,10893,2612,716,7565,7309,7032,104,5241,3361,2467,5.48
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,BABERLO TC,YES,BABERLO TC,NA,1664,209,128,1327,844,718,7,1022,290,204,5.38
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,BABERLO TC,NO,082-JAMRAO,0000000,419,121,9,289,72,130,1,416,107,103,5.15
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,BABERLO TC,NO,083-JAMRAO,0000000,305,6,19,280,1,114,1,299,3,7,4.84
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,BABERLO TC,NO,084-A JAMRAO,0000000,212,36,13,163,207,87,2,23,25,3,5.51
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,BABERLO TC,NO,084-JAMRAO,0000000,347,21,12,314,184,111,0,190,64,24,5.94
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,BABERLO TC,NO,086-JAMRAO,0000000,381,25,75,281,380,276,3,94,91,67,5.5
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,BERANI TC,YES,BERANI TC,NA,1251,198,41,1012,1223,1030,8,238,251,224,5.66
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,BERANI TC,NO,DARHAN,0000000,894,127,27,740,885,887,6,179,184,172,5.45
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,BERANI TC,NO,MARI,0000000,357,71,14,272,338,143,2,59,67,52,6.18
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,DALORE TC,YES,DALORE TC,NA,4705,1363,331,3011,2995,3073,24,2101,1698,1382,5.38
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,DALORE TC,NO,042-JAMRAO,0000000,2171,661,173,1337,1349,1287,9,1308,1210,894,5.37
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,DALORE TC,NO,058-JAMRAO,0000000,300,68,34,198,297,217,1,46,48,42,5.66
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,DALORE TC,NO,059-JAMRAO,0000000,964,240,41,683,629,737,3,211,176,159,5.24
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,DALORE TC,NO,060-JAMRAO,0000000,539,191,47,301,250,321,1,156,121,122,5.57
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,DALORE TC,NO,061-JAMRAO,0000000,363,106,29,228,161,316,7,141,76,103,5.71
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,DALORE TC,NO,062-JAMRAO,0000000,227,70,5,152,172,109,0,98,25,26,4.95
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,DALORE TC,NO,063-JAMRAO,0000000,141,27,2,112,137,86,3,141,42,36,5.11
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,JAMPUR TC,YES,JAMPUR TC,NA,1611,268,70,1273,886,984,7,1192,534,160,5.63
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI STC,JAMPUR TC,NO,BHADAR,0000000,1210,235,41,934,509,691,4,1178,505,151,5.85
