province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,BERANI TC,"10,000 - 24,999",8352,4.35,5.39,FEMALE,8979
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,BERANI TC,"10,000 - 24,999",8352,4.35,5.39,TRANSGENDER,2
SINDH,101,SANGHAR DISTRICT,SHAHDADPUR TALUKA,SARHARI TC,"10,000 - 24,999",9571,3.28,5.18,ALL SEXES,17698
SINDH,101,SANGHAR DISTRICT,SHAHDADPUR TALUKA,SARHARI TC,"10,000 - 24,999",9571,3.28,5.18,MALE,9117
SINDH,101,SANGHAR DISTRICT,SHAHDADPUR TALUKA,SARHARI TC,"10,000 - 24,999",9571,3.28,5.18,FEMALE,8578
SINDH,101,SANGHAR DISTRICT,SHAHDADPUR TALUKA,SARHARI TC,"10,000 - 24,999",9571,3.28,5.18,TRANSGENDER,3
SINDH,101,SANGHAR DISTRICT,SINJHORO TALUKA,KHADRO TC,"10,000 - 24,999",8624,3.11,5.64,ALL SEXES,15448
SINDH,101,SANGHAR DISTRICT,SINJHORO TALUKA,KHADRO TC,"10,000 - 24,999",8624,3.11,5.64,MALE,7954
SINDH,101,SANGHAR DISTRICT,SINJHORO TALUKA,KHADRO TC,"10,000 - 24,999",8624,3.11,5.64,FEMALE,7490
SINDH,101,SANGHAR DISTRICT,SINJHORO TALUKA,KHADRO TC,"10,000 - 24,999",8624,3.11,5.64,TRANSGENDER,4
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,KANDIYARI TC,"5,000 - 9,999",5861,2.69,5.06,ALL SEXES,9714
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,KANDIYARI TC,"5,000 - 9,999",5861,2.69,5.06,MALE,5022
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,KANDIYARI TC,"5,000 - 9,999",5861,2.69,5.06,FEMALE,4692
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,KANDIYARI TC,"5,000 - 9,999",5861,2.69,5.06,TRANSGENDER,0
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI TC,"5,000 - 9,999",4452,3.4,5.63,ALL SEXES,8420
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI TC,"5,000 - 9,999",4452,3.4,5.63,MALE,4294
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI TC,"5,000 - 9,999",4452,3.4,5.63,FEMALE,4124
SINDH,101,SANGHAR DISTRICT,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI TC,"5,000 - 9,999",4452,3.4,5.63,TRANSGENDER,2
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,TANDO MITHA KHAN TC,"5,000 - 9,999",2309,4.4,4.49,ALL SEXES,5236
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,TANDO MITHA KHAN TC,"5,000 - 9,999",2309,4.4,4.49,MALE,2697
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,TANDO MITHA KHAN TC,"5,000 - 9,999",2309,4.4,4.49,FEMALE,2539
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,TANDO MITHA KHAN TC,"5,000 - 9,999",2309,4.4,4.49,TRANSGENDER,0
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,PERUMAL TC,"BELOW 5,000",2155,2.31,5.75,ALL SEXES,3326
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,PERUMAL TC,"BELOW 5,000",2155,2.31,5.75,MALE,1708
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,PERUMAL TC,"BELOW 5,000",2155,2.31,5.75,FEMALE,1617
SINDH,101,SANGHAR DISTRICT,SANGHAR TALUKA,PERUMAL TC,"BELOW 5,000",2155,2.31,5.75,TRANSGENDER,1
