province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,KITCHEN,SEPARATE,164525,44.33,137687
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,KITCHEN,SHARED,77618,20.91,61508
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,KITCHEN,NONE,128995,34.76,81274
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,BATH,SEPARATE,140824,37.94,120834
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,BATH,SHARED,77168,20.79,62907
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,BATH,NONE,153146,41.26,96728
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,LATRINE,SEWER,59632,16.07,49749
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,LATRINE,SEPTIC TANK,18685,5.03,15352
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,LATRINE,OPEN DRAIN,70283,18.94,57506
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,LATRINE,PIT WITH SLAB,64861,17.48,56629
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,LATRINE,OTHER,29611,7.98,21242
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,OWNED,280469,75.57,LATRINE,NONE,128066,34.51,79991
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,14424,3.89,KITCHEN,SEPARATE,164525,44.33,7637
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,14424,3.89,KITCHEN,SHARED,77618,20.91,3978
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,14424,3.89,KITCHEN,NONE,128995,34.76,2809
SINDH,101,SANGHAR DISTRICT,SANGHAR DISTRICT,TOTAL,RENTED,14424,3.89,BATH,SEPARATE,140824,37.94,7898
