province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6449,6.19,BAKED BRICKS/BLOCKS/STONES,1151,1.1,287
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6449,6.19,UNBAKED BRICKS/MUD,740,0.71,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6449,6.19,WOOD/BAMBOO,233,0.22,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6449,6.19,OTHERS,121,0.12,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6449,6.19,BAKED BRICKS/BLOCKS/STONES,5067,4.86,1454
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6449,6.19,UNBAKED BRICKS/MUD,2420,2.32,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6449,6.19,WOOD/BAMBOO,424,0.41,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6449,6.19,OTHERS,398,0.38,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,6449,6.19,BAKED BRICKS/BLOCKS/STONES,10492,10.07,2051
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,6449,6.19,UNBAKED BRICKS/MUD,8173,7.85,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,6449,6.19,WOOD/BAMBOO,1327,1.27,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,5 - 10 YEARS,RCC/RBC,6449,6.19,OTHERS,1034,0.99,0
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,6449,6.19,BAKED BRICKS/BLOCKS/STONES,28837,27.68,2506
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,11 - 50 YEARS,RCC/RBC,6449,6.19,UNBAKED BRICKS/MUD,30181,28.97,0
