province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
FATA,032,BAJAUR AGENCY,NA,NA,NA,YES,BAJAUR AGENCY,NA,121487,15575,49419,56493,63060,42224,835,101583,107995,79846,8.86
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,NA,NA,YES,BAR CHAMER KAND TEHSIL,NA,336,57,267,12,1,333,0,324,314,189,8.43
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TARKANI TRIBE,NA,YES,TARKANI TRIBE,NA,336,57,267,12,1,333,0,324,314,189,8.43
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TARKANI TRIBE,MEHMOOD KHEL SECTION,YES,MEHMOOD KHEL SECTION,NA,336,57,267,12,1,333,0,324,314,189,8.43
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TARKANI TRIBE,MEHMOOD KHEL SECTION,NO,BAR CHAMARKAND,0000000,160,51,105,4,0,160,0,152,159,128,8.42
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TARKANI TRIBE,MEHMOOD KHEL SECTION,NO,JAN SAI,0000000,28,0,28,0,1,28,0,28,20,0,7.75
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TARKANI TRIBE,MEHMOOD KHEL SECTION,NO,MARJANA,0000000,3,0,3,0,0,3,0,3,3,3,10.67
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TARKANI TRIBE,MEHMOOD KHEL SECTION,NO,MAZDARA,0000000,74,3,68,3,0,71,0,72,71,5,9.18
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TARKANI TRIBE,MEHMOOD KHEL SECTION,NO,MUJAHIDIN,0000000,12,1,9,2,0,12,0,11,4,1,9.42
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TARKANI TRIBE,MEHMOOD KHEL SECTION,NO,TOPI,0000000,4,0,4,0,0,4,0,4,4,0,7.75
FATA,032,BAJAUR AGENCY,BAR CHAMER KAND TEHSIL,TARKANI TRIBE,MEHMOOD KHEL SECTION,NO,USMAN KHELA,0000000,55,2,50,3,0,55,0,54,53,52,7.49
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,NA,NA,YES,BARANG TEHSIL,NA,10602,204,5942,4456,1606,2270,14,6178,7127,3045,7.2
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,NA,YES,UTMAN KHEL TRIBE,NA,10602,204,5942,4456,1606,2270,14,6178,7127,3045,7.2
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,YES,ASIL BARANG SECTION,NA,6396,84,2440,3872,961,473,7,4998,5433,2000,7.14
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,AJANO,0000000,35,0,0,35,1,31,0,16,23,22,8.29
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,AMANKOT,0000000,283,6,15,262,34,0,1,87,245,119,6.89
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,ANJOKAI,0000000,161,2,1,158,2,0,0,128,152,35,6.74
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,ASIL TARGHAU,0000000,258,3,84,171,81,3,1,245,228,43,6.75
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,AZGHAN,0000000,60,0,60,0,1,0,0,1,45,2,6.68
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,BALA ADAI,0000000,111,1,3,107,8,0,0,111,108,111,6.63
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,BANDAGAI,0000000,163,2,156,5,10,0,0,140,136,7,7.1
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,DAND,0000000,236,5,231,0,8,0,0,236,235,3,5.93
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,GIDOW,0000000,132,0,0,132,0,0,0,123,124,4,5.88
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,GORGURAI,0000000,193,1,6,186,5,5,0,24,60,58,7.53
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,ISRARFIL,0000000,101,2,99,0,0,0,0,101,101,0,6.48
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,JALALI SAR,0000000,129,0,128,1,0,0,0,129,128,129,6.14
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,JOHAR,0000000,100,1,97,2,3,1,0,20,65,9,6.47
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,KAMALIA MANA,0000000,252,0,2,250,0,1,1,200,180,45,6.63
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,KAMMA DARRA,0000000,161,0,4,157,0,6,0,49,85,70,7.41
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,KOHI,0000000,320,1,4,315,8,4,0,274,249,161,7.13
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,KOHI SAR,0000000,230,2,191,37,54,169,0,186,184,51,7.57
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,MAIMOOLA,0000000,71,3,1,67,12,0,1,52,63,43,7.46
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,MATTA,0000000,108,1,3,104,31,0,0,58,81,45,7.5
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,MENA,0000000,111,1,7,103,0,0,0,96,91,40,7.68
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,MIAN KHAN DARRA,0000000,162,1,160,1,67,0,0,161,161,15,8.12
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,MORDARRA,0000000,545,11,158,376,36,157,3,529,529,154,8.57
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,NAZAR MAINA,0000000,447,4,10,433,131,3,0,172,403,184,6.29
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,PANJKORA,0000000,368,2,9,357,35,0,0,366,366,99,6.2
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,QAMBAR,0000000,188,1,0,187,29,83,0,43,68,50,7.84
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,SAPARAI,0000000,181,3,150,28,100,0,0,180,103,12,6.94
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,SARE SHAH,0000000,161,1,159,1,0,1,0,161,161,10,7.03
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,SERA SARA,0000000,256,2,251,3,114,1,0,251,251,145,7.63
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,SIAH MAINA,0000000,96,10,86,0,8,1,0,96,96,0,5.83
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,TAKHT,0000000,276,9,17,250,54,4,0,273,235,245,7.79
FATA,032,BAJAUR AGENCY,BARANG TEHSIL,UTMAN KHEL TRIBE,ASIL BARANG SECTION,NO,TANGHARA,0000000,53,0,53,0,16,0,0,53,53,7,5.89
