province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,INSIDE WATER,TOTAL INSIDE,80572,66.32,69593
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,INSIDE WATER,TAP,26169,21.54,22358
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,INSIDE WATER,ELECTRIC/HAND PUMP,11620,9.56,10182
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,INSIDE WATER,PROTECTED WELL,25271,20.8,22359
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,INSIDE WATER,UN-PROTECTED WELL,5392,4.44,4658
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,INSIDE WATER,OTHERS,12120,9.98,10036
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,OUTSIDE WATER,TOTAL OUTSIDE,40915,33.68,34576
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,OUTSIDE WATER,TAP,5281,4.35,4255
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,OUTSIDE WATER,ELECTRIC/HAND PUMP,4122,3.39,3011
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,OUTSIDE WATER,PROTECTED WELL,9840,8.1,8097
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,OUTSIDE WATER,UN-PROTECTED WELL,2948,2.43,2540
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,OUTSIDE WATER,SPRING,12489,10.28,11506
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,OUTSIDE WATER,CANAL/RIVER/POND,441,0.36,328
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,OUTSIDE WATER,OTHERS,5794,4.77,4839
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,COOKING FUEL,WOOD,115949,95.44,4255
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,COOKING FUEL,GAS,835,0.69,3011
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,COOKING FUEL,KEROSENE OIL,223,0.18,8097
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,COOKING FUEL,OTHERS,4480,3.69,2540
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,OWNED,104169,85.74,LIGHTING SOURCE,ELECTRICITY,115949,95.44,100178
