province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,4 PERSONS,7,7657,6.3,2.13,2671,2.2,14.16,51
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,5 PERSONS,7,9779,8.05,2.32,2671,2.2,14.16,65
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,6 PERSONS,7,12099,9.96,2.49,2671,2.2,14.16,98
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,7 PERSONS,7,13603,11.2,2.65,2671,2.2,14.16,128
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,8 PERSONS,7,13367,11,2.89,2671,2.2,14.16,138
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,9 PERSONS,7,11751,9.67,3.15,2671,2.2,14.16,179
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,10 PERSONS AND ABOVE,7,42635,35.09,4.22,2671,2.2,14.16,1930
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,1 PERSON,8,639,0.53,2.67,1688,1.39,15.11,9
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,2 PERSONS,8,4245,3.49,1.95,1688,1.39,15.11,14
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,3 PERSONS,8,5712,4.7,2.04,1688,1.39,15.11,23
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,4 PERSONS,8,7657,6.3,2.13,1688,1.39,15.11,26
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,5 PERSONS,8,9779,8.05,2.32,1688,1.39,15.11,39
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,6 PERSONS,8,12099,9.96,2.49,1688,1.39,15.11,54
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,7 PERSONS,8,13603,11.2,2.65,1688,1.39,15.11,76
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,8 PERSONS,8,13367,11,2.89,1688,1.39,15.11,85
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,9 PERSONS,8,11751,9.67,3.15,1688,1.39,15.11,90
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,10 PERSONS AND ABOVE,8,42635,35.09,4.22,1688,1.39,15.11,1272
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,1 PERSON,9 AND MORE,639,0.53,2.67,2591,2.13,16.4,11
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,2 PERSONS,9 AND MORE,4245,3.49,1.95,2591,2.13,16.4,17
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,3 PERSONS,9 AND MORE,5712,4.7,2.04,2591,2.13,16.4,25
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,4 PERSONS,9 AND MORE,7657,6.3,2.13,2591,2.13,16.4,35
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,5 PERSONS,9 AND MORE,9779,8.05,2.32,2591,2.13,16.4,58
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,6 PERSONS,9 AND MORE,12099,9.96,2.49,2591,2.13,16.4,83
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,7 PERSONS,9 AND MORE,13603,11.2,2.65,2591,2.13,16.4,98
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,8 PERSONS,9 AND MORE,13367,11,2.89,2591,2.13,16.4,120
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,9 PERSONS,9 AND MORE,11751,9.67,3.15,2591,2.13,16.4,119
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,TOTAL,10 PERSONS AND ABOVE,9 AND MORE,42635,35.09,4.22,2591,2.13,16.4,2025
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,1 PERSON,1,639,0.53,2.67,19153,15.77,5.6,236
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,2 PERSONS,1,4245,3.49,1.95,19153,15.77,5.6,2036
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,3 PERSONS,1,5712,4.7,2.04,19153,15.77,5.6,2369
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,4 PERSONS,1,7657,6.3,2.13,19153,15.77,5.6,2719
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5 PERSONS,1,9779,8.05,2.32,19153,15.77,5.6,2736
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,6 PERSONS,1,12099,9.96,2.49,19153,15.77,5.6,2653
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,7 PERSONS,1,13603,11.2,2.65,19153,15.77,5.6,2369
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,8 PERSONS,1,13367,11,2.89,19153,15.77,5.6,1633
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,9 PERSONS,1,11751,9.67,3.15,19153,15.77,5.6,981
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,10 PERSONS AND ABOVE,1,42635,35.09,4.22,19153,15.77,5.6,1421
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,1 PERSON,2,639,0.53,2.67,34022,28,7.1,129
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,2 PERSONS,2,4245,3.49,1.95,34022,28,7.1,1309
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,3 PERSONS,2,5712,4.7,2.04,34022,28,7.1,1959
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,4 PERSONS,2,7657,6.3,2.13,34022,28,7.1,2901
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5 PERSONS,2,9779,8.05,2.32,34022,28,7.1,3820
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,6 PERSONS,2,12099,9.96,2.49,34022,28,7.1,4669
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,7 PERSONS,2,13603,11.2,2.65,34022,28,7.1,5087
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,8 PERSONS,2,13367,11,2.89,34022,28,7.1,4582
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,9 PERSONS,2,11751,9.67,3.15,34022,28,7.1,3433
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,10 PERSONS AND ABOVE,2,42635,35.09,4.22,34022,28,7.1,6133
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,1 PERSON,3,639,0.53,2.67,26709,21.99,8.75,96
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,2 PERSONS,3,4245,3.49,1.95,26709,21.99,8.75,433
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,3 PERSONS,3,5712,4.7,2.04,26709,21.99,8.75,749
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,4 PERSONS,3,7657,6.3,2.13,26709,21.99,8.75,1115
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5 PERSONS,3,9779,8.05,2.32,26709,21.99,8.75,1778
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,6 PERSONS,3,12099,9.96,2.49,26709,21.99,8.75,2653
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,7 PERSONS,3,13603,11.2,2.65,26709,21.99,8.75,3300
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,8 PERSONS,3,13367,11,2.89,26709,21.99,8.75,3602
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,9 PERSONS,3,11751,9.67,3.15,26709,21.99,8.75,3432
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,10 PERSONS AND ABOVE,3,42635,35.09,4.22,26709,21.99,8.75,9551
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,1 PERSON,4,639,0.53,2.67,19415,15.98,10.19,81
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,2 PERSONS,4,4245,3.49,1.95,19415,15.98,10.19,261
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,3 PERSONS,4,5712,4.7,2.04,19415,15.98,10.19,375
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,4 PERSONS,4,7657,6.3,2.13,19415,15.98,10.19,557
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5 PERSONS,4,9779,8.05,2.32,19415,15.98,10.19,869
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,6 PERSONS,4,12099,9.96,2.49,19415,15.98,10.19,1279
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,7 PERSONS,4,13603,11.2,2.65,19415,15.98,10.19,1703
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,8 PERSONS,4,13367,11,2.89,19415,15.98,10.19,2094
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,9 PERSONS,4,11751,9.67,3.15,19415,15.98,10.19,2228
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,10 PERSONS AND ABOVE,4,42635,35.09,4.22,19415,15.98,10.19,9968
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,1 PERSON,5,639,0.53,2.67,9396,7.73,11.96,44
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,2 PERSONS,5,4245,3.49,1.95,9396,7.73,11.96,81
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,3 PERSONS,5,5712,4.7,2.04,9396,7.73,11.96,118
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,4 PERSONS,5,7657,6.3,2.13,9396,7.73,11.96,166
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5 PERSONS,5,9779,8.05,2.32,9396,7.73,11.96,289
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,6 PERSONS,5,12099,9.96,2.49,9396,7.73,11.96,409
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,7 PERSONS,5,13603,11.2,2.65,9396,7.73,11.96,584
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,8 PERSONS,5,13367,11,2.89,9396,7.73,11.96,750
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,9 PERSONS,5,11751,9.67,3.15,9396,7.73,11.96,852
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,10 PERSONS AND ABOVE,5,42635,35.09,4.22,9396,7.73,11.96,6103
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,1 PERSON,6,639,0.53,2.67,5842,4.81,13.41,19
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,2 PERSONS,6,4245,3.49,1.95,5842,4.81,13.41,61
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,3 PERSONS,6,5712,4.7,2.04,5842,4.81,13.41,59
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,4 PERSONS,6,7657,6.3,2.13,5842,4.81,13.41,87
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5 PERSONS,6,9779,8.05,2.32,5842,4.81,13.41,125
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,6 PERSONS,6,12099,9.96,2.49,5842,4.81,13.41,201
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,7 PERSONS,6,13603,11.2,2.65,5842,4.81,13.41,258
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,8 PERSONS,6,13367,11,2.89,5842,4.81,13.41,363
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,9 PERSONS,6,11751,9.67,3.15,5842,4.81,13.41,437
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,10 PERSONS AND ABOVE,6,42635,35.09,4.22,5842,4.81,13.41,4232
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,1 PERSON,7,639,0.53,2.67,2671,2.2,14.16,14
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,2 PERSONS,7,4245,3.49,1.95,2671,2.2,14.16,33
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,3 PERSONS,7,5712,4.7,2.04,2671,2.2,14.16,35
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,4 PERSONS,7,7657,6.3,2.13,2671,2.2,14.16,51
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,5 PERSONS,7,9779,8.05,2.32,2671,2.2,14.16,65
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,6 PERSONS,7,12099,9.96,2.49,2671,2.2,14.16,98
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,7 PERSONS,7,13603,11.2,2.65,2671,2.2,14.16,128
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,8 PERSONS,7,13367,11,2.89,2671,2.2,14.16,138
FATA,032,BAJAUR AGENCY,BAJAUR AGENCY,RURAL,9 PERSONS,7,11751,9.67,3.15,2671,2.2,14.16,179
