province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,066,RAHIM YAR KHAN DISTRICT,NA,NA,NA,YES,RAHIM YAR KHAN DISTRICT,163506,151020,7632,4854,129233,159901,113745,120230,156853,158151,6.21
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,NA,NA,YES,KHANPUR TEHSIL,34202,30763,2104,1335,33227,33377,20425,24028,31724,32683,6.6
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,NA,YES,KHANPUR MC,27396,25023,1560,813,26562,27078,17443,20865,26533,26734,6.48
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 11,YES,CHARGE NO 11,10163,9609,352,202,9922,10063,6802,8624,9917,10124,6.46
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 11,NO,CIRCLE NO 01,2299,2085,140,74,2222,2283,1231,1846,2205,2293,6.19
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 11,NO,CIRCLE NO 02,3257,3097,109,51,3227,3219,1937,2927,3208,3234,6.3
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 11,NO,CIRCLE NO 03,1773,1714,23,36,1751,1766,1465,1642,1714,1770,6.76
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 11,NO,CIRCLE NO 04,936,865,53,18,926,908,429,510,912,933,6.93
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 11,NO,CIRCLE NO 05,1898,1848,27,23,1796,1887,1740,1699,1878,1894,6.57
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 12,YES,CHARGE NO 12,9405,8422,771,212,9127,9292,6759,7845,9195,9191,6.55
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 12,NO,CIRCLE NO 01,1429,1249,116,64,1392,1417,1339,1226,1382,1420,6.78
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 12,NO,CIRCLE NO 02,1125,944,137,44,1119,1112,1030,877,1110,1125,6.38
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 12,NO,CIRCLE NO 03,526,494,26,6,523,520,397,523,524,525,6.6
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 12,NO,CIRCLE NO 04,2750,2676,21,53,2639,2717,2091,2673,2708,2730,6.36
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 12,NO,CIRCLE NO 05,3575,3059,471,45,3454,3526,1902,2546,3471,3391,6.66
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 13,YES,CHARGE NO 13,7828,6992,437,399,7513,7723,3882,4396,7421,7419,6.4
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 13,NO,CIRCLE NO 01,1798,1529,126,143,1756,1775,1124,1266,1618,1666,6.59
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 13,NO,CIRCLE NO 02,2161,1933,130,98,1952,2115,591,1139,2051,1993,5.83
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 13,NO,CIRCLE NO 03,1067,966,74,27,1049,1062,721,505,1001,1061,6.1
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 13,NO,CIRCLE NO 04,1566,1432,41,93,1538,1553,676,666,1541,1478,7.12
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,CHARGE NO 13,NO,CIRCLE NO 05,1236,1132,66,38,1218,1218,770,820,1210,1221,6.47
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,NA,YES,ZAHIRPIR MC,6806,5740,544,522,6665,6299,2982,3163,5191,5949,7.1
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,CHARGE NO 10,YES,CHARGE NO 10,6806,5740,544,522,6665,6299,2982,3163,5191,5949,7.1
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,CHARGE NO 10,NO,CIRCLE NO 01,1789,1475,177,137,1762,1645,625,594,1238,1608,6.45
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,CHARGE NO 10,NO,CIRCLE NO 02,1295,838,251,206,1254,1109,249,335,574,765,7.92
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,CHARGE NO 10,NO,CIRCLE NO 03,934,868,18,48,921,904,719,610,886,917,6.93
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,CHARGE NO 10,NO,CIRCLE NO 04,1575,1456,44,75,1544,1503,900,880,1460,1560,7.31
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,CHARGE NO 10,NO,CIRCLE NO 05,1213,1103,54,56,1184,1138,489,744,1033,1099,7
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,NA,NA,YES,LIAQUATPUR TEHSIL,8189,7706,236,247,6936,7990,4618,5438,7885,7849,6.28
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,LIAQUATPUR MC,NA,YES,LIAQUATPUR MC,8189,7706,236,247,6936,7990,4618,5438,7885,7849,6.28
