province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,7,110253,17.8,6476,1.05,1170
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5-10 YEARS,7,228226,36.85,6476,1.05,2033
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11-50 YEARS,7,263886,42.61,6476,1.05,3093
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,7,6624,1.07,6476,1.05,70
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,8,10334,1.67,3495,0.56,49
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,8,110253,17.8,3495,0.56,575
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5-10 YEARS,8,228226,36.85,3495,0.56,981
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11-50 YEARS,8,263886,42.61,3495,0.56,1846
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,8,6624,1.07,3495,0.56,44
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,10334,1.67,3817,0.62,73
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,110253,17.8,3817,0.62,656
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,228226,36.85,3817,0.62,1163
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,263886,42.61,3817,0.62,1861
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,6624,1.07,3817,0.62,64
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,1,8271,1.69,170116,34.69,2793
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,1,89701,18.29,170116,34.69,34397
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,5-10 YEARS,1,189880,38.72,170116,34.69,68184
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,11-50 YEARS,1,197315,40.23,170116,34.69,62792
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OVER 50 YEARS,1,5250,1.07,170116,34.69,1950
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,2,8271,1.69,168428,34.34,3025
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,2,89701,18.29,168428,34.34,29988
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,5-10 YEARS,2,189880,38.72,168428,34.34,67041
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,11-50 YEARS,2,197315,40.23,168428,34.34,66756
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OVER 50 YEARS,2,5250,1.07,168428,34.34,1618
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,3,8271,1.69,81641,16.65,1425
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,3,89701,18.29,81641,16.65,14107
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,5-10 YEARS,3,189880,38.72,81641,16.65,30200
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,11-50 YEARS,3,197315,40.23,81641,16.65,35066
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OVER 50 YEARS,3,5250,1.07,81641,16.65,843
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,4,8271,1.69,38916,7.94,546
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,4,89701,18.29,38916,7.94,6312
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,5-10 YEARS,4,189880,38.72,38916,7.94,13926
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,11-50 YEARS,4,197315,40.23,38916,7.94,17678
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OVER 50 YEARS,4,5250,1.07,38916,7.94,454
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,5,8271,1.69,14682,2.99,206
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,5,89701,18.29,14682,2.99,2224
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,5-10 YEARS,5,189880,38.72,14682,2.99,4964
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,11-50 YEARS,5,197315,40.23,14682,2.99,7129
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OVER 50 YEARS,5,5250,1.07,14682,2.99,159
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,6,8271,1.69,7882,1.61,116
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,6,89701,18.29,7882,1.61,1258
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,5-10 YEARS,6,189880,38.72,7882,1.61,2655
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,11-50 YEARS,6,197315,40.23,7882,1.61,3739
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OVER 50 YEARS,6,5250,1.07,7882,1.61,114
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,7,8271,1.69,4049,0.83,75
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,7,89701,18.29,4049,0.83,641
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,5-10 YEARS,7,189880,38.72,4049,0.83,1407
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,11-50 YEARS,7,197315,40.23,4049,0.83,1880
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OVER 50 YEARS,7,5250,1.07,4049,0.83,46
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,8,8271,1.69,2246,0.46,32
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,8,89701,18.29,2246,0.46,356
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,5-10 YEARS,8,189880,38.72,2246,0.46,690
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,11-50 YEARS,8,197315,40.23,2246,0.46,1139
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OVER 50 YEARS,8,5250,1.07,2246,0.46,29
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,8271,1.69,2457,0.5,53
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,89701,18.29,2457,0.5,418
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,5-10 YEARS,9 AND MORE,189880,38.72,2457,0.5,813
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,11-50 YEARS,9 AND MORE,197315,40.23,2457,0.5,1136
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,5250,1.07,2457,0.5,37
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,UNDER CONSTRUCTION,1,2063,1.6,25398,19.7,450
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,LESS THAN 5 YEARS,1,20552,15.94,25398,19.7,3718
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,5-10 YEARS,1,38346,29.75,25398,19.7,7604
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,11-50 YEARS,1,66571,51.64,25398,19.7,13297
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,OVER 50 YEARS,1,1374,1.07,25398,19.7,329
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,UNDER CONSTRUCTION,2,2063,1.6,38315,29.72,663
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,LESS THAN 5 YEARS,2,20552,15.94,38315,29.72,6187
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,5-10 YEARS,2,38346,29.75,38315,29.72,11922
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,11-50 YEARS,2,66571,51.64,38315,29.72,19213
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,OVER 50 YEARS,2,1374,1.07,38315,29.72,330
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,UNDER CONSTRUCTION,3,2063,1.6,28708,22.27,461
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,LESS THAN 5 YEARS,3,20552,15.94,28708,22.27,4637
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,5-10 YEARS,3,38346,29.75,28708,22.27,8675
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,11-50 YEARS,3,66571,51.64,28708,22.27,14646
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,OVER 50 YEARS,3,1374,1.07,28708,22.27,289
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,UNDER CONSTRUCTION,4,2063,1.6,18695,14.5,252
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,LESS THAN 5 YEARS,4,20552,15.94,18695,14.5,2989
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,5-10 YEARS,4,38346,29.75,18695,14.5,5342
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,11-50 YEARS,4,66571,51.64,18695,14.5,9889
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,OVER 50 YEARS,4,1374,1.07,18695,14.5,223
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,UNDER CONSTRUCTION,5,2063,1.6,8188,6.35,104
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,LESS THAN 5 YEARS,5,20552,15.94,8188,6.35,1299
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,5-10 YEARS,5,38346,29.75,8188,6.35,2262
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,11-50 YEARS,5,66571,51.64,8188,6.35,4446
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,OVER 50 YEARS,5,1374,1.07,8188,6.35,77
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,UNDER CONSTRUCTION,6,2063,1.6,4566,3.54,61
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,LESS THAN 5 YEARS,6,20552,15.94,4566,3.54,736
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,5-10 YEARS,6,38346,29.75,4566,3.54,1274
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,11-50 YEARS,6,66571,51.64,4566,3.54,2435
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,OVER 50 YEARS,6,1374,1.07,4566,3.54,60
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,UNDER CONSTRUCTION,7,2063,1.6,2427,1.88,35
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,LESS THAN 5 YEARS,7,20552,15.94,2427,1.88,529
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,5-10 YEARS,7,38346,29.75,2427,1.88,626
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,11-50 YEARS,7,66571,51.64,2427,1.88,1213
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,OVER 50 YEARS,7,1374,1.07,2427,1.88,24
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,UNDER CONSTRUCTION,8,2063,1.6,1249,0.97,17
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,LESS THAN 5 YEARS,8,20552,15.94,1249,0.97,219
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,5-10 YEARS,8,38346,29.75,1249,0.97,291
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,11-50 YEARS,8,66571,51.64,1249,0.97,707
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,OVER 50 YEARS,8,1374,1.07,1249,0.97,15
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,2063,1.6,1360,1.06,20
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,20552,15.94,1360,1.06,238
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,5-10 YEARS,9 AND MORE,38346,29.75,1360,1.06,350
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,11-50 YEARS,9 AND MORE,66571,51.64,1360,1.06,725
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,1374,1.07,1360,1.06,27
