province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,RAHIM YAR KHAN MC,"200,000 - 499,999",233537,3.14,5.88,ALL SEXES,420963
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,RAHIM YAR KHAN MC,"200,000 - 499,999",233537,3.14,5.88,MALE,215138
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,RAHIM YAR KHAN MC,"200,000 - 499,999",233537,3.14,5.88,FEMALE,205742
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,RAHIM YAR KHAN MC,"200,000 - 499,999",233537,3.14,5.88,TRANSGENDER,83
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,SADIQABAD MC,"200,000 - 499,999",144391,2.67,6.33,ALL SEXES,238313
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,SADIQABAD MC,"200,000 - 499,999",144391,2.67,6.33,MALE,121465
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,SADIQABAD MC,"200,000 - 499,999",144391,2.67,6.33,FEMALE,116807
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,SADIQABAD MC,"200,000 - 499,999",144391,2.67,6.33,TRANSGENDER,41
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,"100,000 - 199,999",120382,2.26,6.48,ALL SEXES,184374
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,"100,000 - 199,999",120382,2.26,6.48,MALE,93940
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,"100,000 - 199,999",120382,2.26,6.48,FEMALE,90397
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,KHANPUR MC,"100,000 - 199,999",120382,2.26,6.48,TRANSGENDER,37
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,LIAQUATPUR MC,"50,000 - 99,999",32858,2.43,6.28,ALL SEXES,51888
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,LIAQUATPUR MC,"50,000 - 99,999",32858,2.43,6.28,MALE,26238
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,LIAQUATPUR MC,"50,000 - 99,999",32858,2.43,6.28,FEMALE,25637
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,LIAQUATPUR MC,"50,000 - 99,999",32858,2.43,6.28,TRANSGENDER,13
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,"25,000 - 49,999",29557,2.64,7.1,ALL SEXES,48493
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,"25,000 - 49,999",29557,2.64,7.1,MALE,24502
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,"25,000 - 49,999",29557,2.64,7.1,FEMALE,23976
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,ZAHIRPIR MC,"25,000 - 49,999",29557,2.64,7.1,TRANSGENDER,15
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,KOT SAMABA MC,"25,000 - 49,999",20332,2.4,6.42,ALL SEXES,31945
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,KOT SAMABA MC,"25,000 - 49,999",20332,2.4,6.42,MALE,16086
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,KOT SAMABA MC,"25,000 - 49,999",20332,2.4,6.42,FEMALE,15855
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,KOT SAMABA MC,"25,000 - 49,999",20332,2.4,6.42,TRANSGENDER,4
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,TRINDA SAWAI KHAN MC,"25,000 - 49,999",20797,2.24,6.51,ALL SEXES,31698
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,TRINDA SAWAI KHAN MC,"25,000 - 49,999",20797,2.24,6.51,MALE,16164
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,TRINDA SAWAI KHAN MC,"25,000 - 49,999",20797,2.24,6.51,FEMALE,15530
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,TRINDA SAWAI KHAN MC,"25,000 - 49,999",20797,2.24,6.51,TRANSGENDER,4
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,AHMEDPUR LUMMA TC,"10,000 - 24,999",14728,2.44,6.78,ALL SEXES,23309
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,AHMEDPUR LUMMA TC,"10,000 - 24,999",14728,2.44,6.78,MALE,11750
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,AHMEDPUR LUMMA TC,"10,000 - 24,999",14728,2.44,6.78,FEMALE,11558
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,AHMEDPUR LUMMA TC,"10,000 - 24,999",14728,2.44,6.78,TRANSGENDER,1
