province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,1,619323,88.45,227168,32.44,195514
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,1,35617,5.09,227168,32.44,8212
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,1,45243,6.46,227168,32.44,23442
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,2,619323,88.45,234802,33.53,206743
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,2,35617,5.09,234802,33.53,14138
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,2,45243,6.46,234802,33.53,13921
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,3,619323,88.45,123353,17.62,110349
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,3,35617,5.09,123353,17.62,8260
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,3,45243,6.46,123353,17.62,4744
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,4,619323,88.45,62652,8.95,57611
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,4,35617,5.09,62652,8.95,3228
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,4,45243,6.46,62652,8.95,1813
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,5,619323,88.45,24479,3.5,22870
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,5,35617,5.09,24479,3.5,1011
