province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,39129,6.32,BAKED BRICKS/BLOCKS/STONES,7364,1.19,1187
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,39129,6.32,UNBAKED BRICKS/MUD,2331,0.38,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,39129,6.32,WOOD/BAMBOO,332,0.05,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,39129,6.32,OTHERS,307,0.05,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,39129,6.32,BAKED BRICKS/BLOCKS/STONES,78600,12.69,9800
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,39129,6.32,UNBAKED BRICKS/MUD,26166,4.22,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,39129,6.32,WOOD/BAMBOO,3271,0.53,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,39129,6.32,OTHERS,2216,0.36,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,39129,6.32,BAKED BRICKS/BLOCKS/STONES,165643,26.75,11729
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,39129,6.32,UNBAKED BRICKS/MUD,54671,8.83,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,39129,6.32,WOOD/BAMBOO,4135,0.67,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,39129,6.32,OTHERS,3777,0.61,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,39129,6.32,BAKED BRICKS/BLOCKS/STONES,195932,31.64,16134
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,39129,6.32,UNBAKED BRICKS/MUD,60838,9.82,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,39129,6.32,WOOD/BAMBOO,2867,0.46,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,39129,6.32,OTHERS,4249,0.69,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,39129,6.32,BAKED BRICKS/BLOCKS/STONES,4018,0.65,279
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,39129,6.32,UNBAKED BRICKS/MUD,2279,0.37,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,39129,6.32,WOOD/BAMBOO,188,0.03,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,39129,6.32,OTHERS,139,0.02,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,9521,1.54,BAKED BRICKS/BLOCKS/STONES,7364,1.19,247
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,9521,1.54,UNBAKED BRICKS/MUD,2331,0.38,170
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,9521,1.54,WOOD/BAMBOO,332,0.05,16
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,9521,1.54,OTHERS,307,0.05,7
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,9521,1.54,BAKED BRICKS/BLOCKS/STONES,78600,12.69,1397
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,9521,1.54,UNBAKED BRICKS/MUD,26166,4.22,1165
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,9521,1.54,WOOD/BAMBOO,3271,0.53,59
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,9521,1.54,OTHERS,2216,0.36,8
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,9521,1.54,BAKED BRICKS/BLOCKS/STONES,165643,26.75,2384
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,9521,1.54,UNBAKED BRICKS/MUD,54671,8.83,1160
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,9521,1.54,WOOD/BAMBOO,4135,0.67,49
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,9521,1.54,OTHERS,3777,0.61,16
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,9521,1.54,BAKED BRICKS/BLOCKS/STONES,195932,31.64,1860
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,9521,1.54,UNBAKED BRICKS/MUD,60838,9.82,839
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,9521,1.54,WOOD/BAMBOO,2867,0.46,41
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,9521,1.54,OTHERS,4249,0.69,15
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,9521,1.54,BAKED BRICKS/BLOCKS/STONES,4018,0.65,52
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,9521,1.54,UNBAKED BRICKS/MUD,2279,0.37,33
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,9521,1.54,WOOD/BAMBOO,188,0.03,3
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OVER 50 YEARS,CEMENT/IRON SHEETS,9521,1.54,OTHERS,139,0.02,0
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,501475,80.97,BAKED BRICKS/BLOCKS/STONES,7364,1.19,5708
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,GARDER/T.IRON,501475,80.97,UNBAKED BRICKS/MUD,2331,0.38,1607
