province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,1 PERSON,1,11465,1.64,1.81,227168,32.44,5.42,6481
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,2 PERSONS,1,41016,5.86,1.71,227168,32.44,5.42,23715
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,3 PERSONS,1,55442,7.92,1.84,227168,32.44,5.42,27950
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,4 PERSONS,1,76446,10.92,1.98,227168,32.44,5.42,33201
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 PERSONS,1,94628,13.51,2.14,227168,32.44,5.42,34435
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,6 PERSONS,1,99080,14.15,2.25,227168,32.44,5.42,31623
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,7 PERSONS,1,85548,12.22,2.32,227168,32.44,5.42,24926
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,8 PERSONS,1,67144,9.59,2.39,227168,32.44,5.42,17748
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,9 PERSONS,1,48582,6.94,2.51,227168,32.44,5.42,11191
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,120832,17.26,3.16,227168,32.44,5.42,15898
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,1 PERSON,2,11465,1.64,1.81,234802,33.53,6.63,2783
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,2 PERSONS,2,41016,5.86,1.71,234802,33.53,6.63,10897
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,3 PERSONS,2,55442,7.92,1.84,234802,33.53,6.63,16749
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,4 PERSONS,2,76446,10.92,1.98,234802,33.53,6.63,25255
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,5 PERSONS,2,94628,13.51,2.14,234802,33.53,6.63,33322
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,6 PERSONS,2,99080,14.15,2.25,234802,33.53,6.63,35913
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,7 PERSONS,2,85548,12.22,2.32,234802,33.53,6.63,31758
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,8 PERSONS,2,67144,9.59,2.39,234802,33.53,6.63,25192
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,9 PERSONS,2,48582,6.94,2.51,234802,33.53,6.63,18052
