province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,11880,4807762,2461780,2345413,569,104.96,404.69,21.44,6.77,3141053,2.26
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,NA,3776779,1936497,1839911,371,105.25,NA,NA,6.95,2524471,2.14
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,NA,1030983,525283,505502,198,103.91,NA,NA,6.21,616582,2.74
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,TOTAL,3190,982085,500670,481300,115,104.02,307.86,23.71,6.89,683865,1.92
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,RURAL,NA,749218,382228,366927,63,104.17,NA,NA,7.06,533926,1.8
PUNJAB,066,RAHIM YAR KHAN DISTRICT,KHANPUR TEHSIL,URBAN,NA,232867,118442,114373,52,103.56,NA,NA,6.81,149939,2.34
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,TOTAL,3262,1033906,526980,506794,132,103.98,316.95,5.02,6.89,698985,2.08
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,RURAL,NA,982018,500742,481157,119,104.07,NA,NA,7.02,666127,2.06
PUNJAB,066,RAHIM YAR KHAN DISTRICT,LIAQUATPUR TEHSIL,URBAN,NA,51888,26238,25637,13,102.34,NA,NA,6.34,32858,2.43
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,TOTAL,2464,1530183,784275,745707,201,105.17,621.02,31.67,6.56,985655,2.34
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,RURAL,NA,1045577,536887,508580,110,105.57,NA,NA,6.98,710989,2.05
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN TEHSIL,URBAN,NA,484606,247388,237127,91,104.33,NA,NA,6.02,274666,3.03
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,TOTAL,2964,1261588,649855,611612,121,106.25,425.64,20.74,6.86,772548,2.61
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,RURAL,NA,999966,516640,483247,79,106.91,NA,NA,7.11,613429,2.6
PUNJAB,066,RAHIM YAR KHAN DISTRICT,SADIQABAD TEHSIL,URBAN,NA,261622,133215,128365,42,103.78,NA,NA,6.44,159119,2.65
