province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,ALL SEXES,4807762,105991,695406,1449813,2141899,2251480,909615,1266347,2242086,2593914,2211168,2460612,272773,176577
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,MALE,2461780,54720,356359,750762,1118006,1169244,462446,636018,1124981,1307616,1111148,1238679,139374,91007
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,FEMALE,2345413,51271,339047,699051,1023879,1082082,447015,630101,1116666,1285774,1099544,1221397,133327,85525
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,TRANSGENDER,569,0,0,0,14,154,154,228,439,524,476,536,72,45
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,ALL SEXES,3776779,83249,563465,610482,1727007,1781300,699297,971767,1720354,1989052,1693199,1891878,217144,142259
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,MALE,1936497,42901,288161,568466,902397,927715,356389,489627,864611,1003722,851847,953192,110679,73288
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,FEMALE,1839911,40348,275304,0,824598,853479,342802,481996,855465,984988,841053,938343,106412,68942
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,TRANSGENDER,371,0,0,270865,12,106,106,144,278,342,299,343,53,29
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,ALL SEXES,1030983,22742,131941,140280,414892,470180,210318,294580,521732,604862,517969,568734,55629,34318
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,MALE,525283,11819,68198,130585,215609,241529,106057,146391,260370,303894,259301,285487,28695,17719
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,FEMALE,505502,10923,63743,0,199281,228603,104213,148105,261201,300786,258491,283054,26915,16583
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,URBAN,TRANSGENDER,198,0,0,0,2,48,48,84,161,182,177,193,19,16
