province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,619323,88.45,WALL,BAKED BRICKS/BLOCKS/STONES,508260,72.59,451557
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,619323,88.45,WALL,UNBAKED BRICKS/MUD,163900,23.41,146285
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,619323,88.45,WALL,WOOD/BAMBOO,14961,2.14,10793
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,619323,88.45,WALL,OTHERS,13062,1.87,10688
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,619323,88.45,ROOF,RCC/RBC,51043,7.29,39129
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,619323,88.45,ROOF,CEMENT/IRON SHEETS,10917,1.56,9521
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,619323,88.45,ROOF,GARDER/T.IRON,549770,78.52,501475
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,619323,88.45,ROOF,WOOD/BAMBOO,76881,10.98,59922
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,OWNED,619323,88.45,ROOF,OTHERS,11572,1.65,9276
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,35617,5.09,WALL,BAKED BRICKS/BLOCKS/STONES,508260,72.59,33265
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,35617,5.09,WALL,UNBAKED BRICKS/MUD,163900,23.41,1755
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,35617,5.09,WALL,WOOD/BAMBOO,14961,2.14,231
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,35617,5.09,WALL,OTHERS,13062,1.87,366
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,35617,5.09,ROOF,RCC/RBC,51043,7.29,9547
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,35617,5.09,ROOF,CEMENT/IRON SHEETS,10917,1.56,751
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,35617,5.09,ROOF,GARDER/T.IRON,549770,78.52,23661
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,35617,5.09,ROOF,WOOD/BAMBOO,76881,10.98,1292
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENTED,35617,5.09,ROOF,OTHERS,11572,1.65,366
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,45243,6.46,WALL,BAKED BRICKS/BLOCKS/STONES,508260,72.59,23438
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,45243,6.46,WALL,UNBAKED BRICKS/MUD,163900,23.41,15860
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,45243,6.46,WALL,WOOD/BAMBOO,14961,2.14,3937
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,45243,6.46,WALL,OTHERS,13062,1.87,2008
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,45243,6.46,ROOF,RCC/RBC,51043,7.29,2367
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,45243,6.46,ROOF,CEMENT/IRON SHEETS,10917,1.56,645
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,45243,6.46,ROOF,GARDER/T.IRON,549770,78.52,24634
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,45243,6.46,ROOF,WOOD/BAMBOO,76881,10.98,15667
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,TOTAL,RENT FREE,45243,6.46,ROOF,OTHERS,11572,1.65,1930
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OWNED,490417,91.38,WALL,BAKED BRICKS/BLOCKS/STONES,354335,66.02,329814
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OWNED,490417,91.38,WALL,UNBAKED BRICKS/MUD,157176,29.29,141014
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OWNED,490417,91.38,WALL,WOOD/BAMBOO,14072,2.62,10325
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OWNED,490417,91.38,WALL,OTHERS,11094,2.07,9264
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OWNED,490417,91.38,ROOF,RCC/RBC,10740,2,8268
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OWNED,490417,91.38,ROOF,CEMENT/IRON SHEETS,7796,1.45,7103
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OWNED,490417,91.38,ROOF,GARDER/T.IRON,437088,81.44,410893
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OWNED,490417,91.38,ROOF,WOOD/BAMBOO,71492,13.32,56322
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,OWNED,490417,91.38,ROOF,OTHERS,9561,1.78,7831
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENTED,8002,1.49,WALL,BAKED BRICKS/BLOCKS/STONES,354335,66.02,6808
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENTED,8002,1.49,WALL,UNBAKED BRICKS/MUD,157176,29.29,968
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENTED,8002,1.49,WALL,WOOD/BAMBOO,14072,2.62,127
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENTED,8002,1.49,WALL,OTHERS,11094,2.07,99
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENTED,8002,1.49,ROOF,RCC/RBC,10740,2,1537
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENTED,8002,1.49,ROOF,CEMENT/IRON SHEETS,7796,1.45,131
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENTED,8002,1.49,ROOF,GARDER/T.IRON,437088,81.44,5632
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENTED,8002,1.49,ROOF,WOOD/BAMBOO,71492,13.32,609
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENTED,8002,1.49,ROOF,OTHERS,9561,1.78,93
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENT FREE,38258,7.13,WALL,BAKED BRICKS/BLOCKS/STONES,354335,66.02,17713
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENT FREE,38258,7.13,WALL,UNBAKED BRICKS/MUD,157176,29.29,15194
PUNJAB,066,RAHIM YAR KHAN DISTRICT,RAHIM YAR KHAN DISTRICT,RURAL,RENT FREE,38258,7.13,WALL,WOOD/BAMBOO,14072,2.62,3620
