province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,121821,3215,19857,41471,60103,56915,18893,27382,51551,59901,52100,57923,6444,4041
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,MALE,63063,1560,9817,21387,31747,30793,10113,14051,26060,30385,26198,29273,3351,2181
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,FEMALE,58749,1655,10040,20084,28356,26119,8777,13326,25484,29508,25895,28642,3091,1859
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TRANSGENDER,9,0,0,0,0,3,3,5,7,8,7,8,2,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,ALL SEXES,87584,2550,14526,30302,43768,40770,13078,18960,36395,42501,37058,41222,4644,2865
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,MALE,45438,1233,7126,15564,23188,22234,7085,9811,18410,21604,18611,20824,2418,1559
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,FEMALE,42138,1317,7400,14738,20580,18534,5991,9145,17979,20890,18441,20391,2224,1305
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,TRANSGENDER,8,0,0,0,0,2,2,4,6,7,6,7,2,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,ALL SEXES,34237,665,5331,11169,16335,16145,5815,8422,15156,17400,15042,16701,1800,1176
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,MALE,17625,327,2691,5823,8559,8559,3028,4240,7650,8781,7587,8449,933,622
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,FEMALE,16611,338,2640,5346,7776,7585,2786,4181,7505,8618,7454,8251,867,554
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,TRANSGENDER,1,0,0,0,0,1,1,1,1,1,1,1,0,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,ALL SEXES,30345,687,4978,10440,15007,14220,4741,6924,12852,14869,12924,14402,1588,1019
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,MALE,15320,338,2487,5405,7811,7506,2451,3411,6251,7253,6294,7053,810,525
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,FEMALE,15024,349,2491,5035,7196,6713,2289,3512,6600,7615,6629,7348,778,494
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,TRANSGENDER,1,0,0,0,0,1,1,1,1,1,1,1,0,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,RURAL,ALL SEXES,8584,192,1429,3078,4379,4033,1243,1811,3505,4075,3528,3962,458,290
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,RURAL,MALE,4334,97,702,1590,2288,2164,654,894,1694,1977,1699,1921,228,145
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,RURAL,FEMALE,4250,95,727,1488,2091,1869,589,917,1811,2098,1829,2041,230,145
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
