province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,INSIDE WATER,TAP,1840,10.25,57
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,INSIDE WATER,ELECTRIC/HAND PUMP,691,3.85,48
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,INSIDE WATER,PROTECTED WELL,3840,21.4,340
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,INSIDE WATER,UN-PROTECTED WELL,1625,9.06,34
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,INSIDE WATER,OTHERS,2308,12.86,20
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,OUTSIDE WATER,TAP,834,4.65,10
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,OUTSIDE WATER,ELECTRIC/HAND PUMP,351,1.96,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,OUTSIDE WATER,PROTECTED WELL,1231,6.86,15
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,OUTSIDE WATER,UN-PROTECTED WELL,1994,11.11,24
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,OUTSIDE WATER,SPRING,590,3.29,4
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,OUTSIDE WATER,CANAL/RIVER/POND,222,1.24,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,OUTSIDE WATER,OTHERS,2419,13.48,25
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,COOKING FUEL,WOOD,17165,95.65,523
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,580,3.23,COOKING FUEL,GAS,46,0.26,3
