province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,29510,121821,63063,58749,9,107.34,4.13,28.1,6.61,118173,0.16
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,NA,87584,45438,42138,8,107.83,NA,NA,6.25,118173,-1.56
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,NA,34237,17625,16611,1,106.1,NA,NA,7.81,NA,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,13075,30345,15320,15024,1,101.97,2.32,71.71,7.06,27156,0.59
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,RURAL,NA,8584,4334,4250,NA,101.98,NA,NA,5.72,27156,-5.87
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,URBAN,NA,21761,10986,10774,1,101.97,NA,NA,7.81,NA,NA
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,TOTAL,4578,18390,9683,8704,3,111.25,4.02,NA,5.07,22430,-1.04
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,RURAL,NA,18390,9683,8704,3,111.25,NA,NA,5.07,22430,-1.04
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,104,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,TOTAL,9439,40010,20949,19056,5,109.93,4.24,NA,6.81,34214,0.83
BALOCHISTAN,104,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,RURAL,NA,40010,20949,19056,5,109.93,NA,NA,6.81,34214,0.83
BALOCHISTAN,104,AWARAN DISTRICT,JHAL JAO SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,104,AWARAN DISTRICT,MASHKAI TEHSIL,TOTAL,2418,33076,17111,15965,NA,107.18,13.68,37.72,7.17,34373,-0.2
BALOCHISTAN,104,AWARAN DISTRICT,MASHKAI TEHSIL,RURAL,NA,20600,10472,10128,NA,103.4,NA,NA,6.84,34373,-2.65
BALOCHISTAN,104,AWARAN DISTRICT,MASHKAI TEHSIL,URBAN,NA,12476,6639,5837,NA,113.74,NA,NA,7.82,NA,NA
