province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
BALOCHISTAN,104,AWARAN DISTRICT,NA,NA,NA,YES,AWARAN DISTRICT,NA,87584,45438,42138,8,20.49,27.72,12.6,25,3748,1700,2,2417,666,0,661,154,0,87450,134,57282,41222,4644,13763,31031,158841
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,NA,NA,YES,AWARAN TEHSIL,NA,8584,4334,4250,0,30.75,40.96,20.6,0,455,257,0,371,152,0,152,28,0,8574,10,5506,3962,458,964,2969,33712
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,AWARAN SADDAR QH,NA,YES,AWARAN SADDAR QH,NA,8584,4334,4250,0,30.75,40.96,20.6,0,455,257,0,371,152,0,152,28,0,8574,10,5506,3962,458,964,2969,33712
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,AWARAN SADDAR QH,AWARAN PC,YES,AWARAN PC,NA,3347,1700,1647,0,43.25,56.63,29.44,0,233,137,0,259,99,0,84,19,0,3347,0,2229,1628,164,195,1413,1664
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,AWARAN SADDAR QH,AWARAN PC,NO,AWARAN JUMAH LABAJ,0000000,2061,1044,1017,0,50.68,65.24,36.05,0,133,100,0,212,83,0,70,17,0,2061,0,1401,1011,89,150,897,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,AWARAN SADDAR QH,AWARAN PC,NO,CHEEDGI,0000066,1227,630,597,0,31.99,44.53,18.54,0,100,37,0,47,16,0,14,2,0,1227,0,794,587,70,44,504,1274
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,AWARAN SADDAR QH,AWARAN PC,NO,PAU SHEE,0000078,59,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,34,30,5,1,12,390
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,AWARAN SADDAR QH,PIRANDAR PC,YES,PIRANDAR PC,NA,1708,854,854,0,28.43,37.1,20.19,0,71,41,0,60,33,0,34,5,0,1708,0,1034,740,88,57,569,6036
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,AWARAN SADDAR QH,PIRANDAR PC,NO,JOI QANDHAR,0000059,106,54,52,0,3.17,3.57,2.86,0,0,1,0,3,1,0,0,0,0,106,0,63,43,4,0,0,425
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,AWARAN SADDAR QH,PIRANDAR PC,NO,KALAG CHAKKAL,0000058,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,10,2,0,3,86
