province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,260,1.45,BAKED BRICKS/BLOCKS/STONES,103,0.57,17
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,260,1.45,UNBAKED BRICKS/MUD,94,0.52,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,260,1.45,WOOD/BAMBOO,361,2.01,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,260,1.45,OTHERS,22,0.12,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,260,1.45,BAKED BRICKS/BLOCKS/STONES,1437,8.01,164
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,260,1.45,UNBAKED BRICKS/MUD,2837,15.81,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,260,1.45,WOOD/BAMBOO,2880,16.05,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,260,1.45,OTHERS,575,3.2,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,260,1.45,BAKED BRICKS/BLOCKS/STONES,328,1.83,59
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,260,1.45,UNBAKED BRICKS/MUD,2207,12.3,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,260,1.45,WOOD/BAMBOO,1502,8.37,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,260,1.45,OTHERS,522,2.91,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,260,1.45,BAKED BRICKS/BLOCKS/STONES,165,0.92,19
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,260,1.45,UNBAKED BRICKS/MUD,2797,15.59,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,260,1.45,WOOD/BAMBOO,1466,8.17,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,260,1.45,OTHERS,221,1.23,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,260,1.45,BAKED BRICKS/BLOCKS/STONES,10,0.06,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,260,1.45,UNBAKED BRICKS/MUD,152,0.85,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,260,1.45,WOOD/BAMBOO,211,1.18,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,260,1.45,OTHERS,55,0.31,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,290,1.62,BAKED BRICKS/BLOCKS/STONES,103,0.57,5
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,290,1.62,UNBAKED BRICKS/MUD,94,0.52,6
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,290,1.62,WOOD/BAMBOO,361,2.01,5
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,290,1.62,OTHERS,22,0.12,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,290,1.62,BAKED BRICKS/BLOCKS/STONES,1437,8.01,76
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,290,1.62,UNBAKED BRICKS/MUD,2837,15.81,62
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,290,1.62,WOOD/BAMBOO,2880,16.05,7
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,290,1.62,OTHERS,575,3.2,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,290,1.62,BAKED BRICKS/BLOCKS/STONES,328,1.83,6
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,290,1.62,UNBAKED BRICKS/MUD,2207,12.3,35
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,290,1.62,WOOD/BAMBOO,1502,8.37,3
