province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,163,ALL SEXES,87584
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,163,MALE,45438
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,163,FEMALE,42138
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,163,TRANSGENDER,8
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"5,000 AND ABOVE",-,ALL SEXES,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"5,000 AND ABOVE",-,MALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"5,000 AND ABOVE",-,FEMALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"5,000 AND ABOVE",-,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"2,000 - 4,999",6,ALL SEXES,13735
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"2,000 - 4,999",6,MALE,7039
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"2,000 - 4,999",6,FEMALE,6693
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"2,000 - 4,999",6,TRANSGENDER,3
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"1,000 - 1,999",21,ALL SEXES,29528
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"1,000 - 1,999",21,MALE,15343
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"1,000 - 1,999",21,FEMALE,14183
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,"1,000 - 1,999",21,TRANSGENDER,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,500 - 999,36,ALL SEXES,26535
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,500 - 999,36,MALE,13726
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,500 - 999,36,FEMALE,12806
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,500 - 999,36,TRANSGENDER,3
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,200 - 499,39,ALL SEXES,13894
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,200 - 499,39,MALE,7330
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,200 - 499,39,FEMALE,6564
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,200 - 499,39,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,LESS THAN 200,44,ALL SEXES,3892
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,LESS THAN 200,44,MALE,2000
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,LESS THAN 200,44,FEMALE,1892
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,LESS THAN 200,44,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,UN-INHABITED,17,ALL SEXES,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,UN-INHABITED,17,MALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,UN-INHABITED,17,FEMALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,UN-INHABITED,17,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,11,ALL SEXES,8584
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,11,MALE,4334
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,11,FEMALE,4250
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,11,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"5,000 AND ABOVE",-,ALL SEXES,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"5,000 AND ABOVE",-,MALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"5,000 AND ABOVE",-,FEMALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"5,000 AND ABOVE",-,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"2,000 - 4,999",2,ALL SEXES,4515
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"2,000 - 4,999",2,MALE,2282
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"2,000 - 4,999",2,FEMALE,2233
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"2,000 - 4,999",2,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"1,000 - 1,999",2,ALL SEXES,2811
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"1,000 - 1,999",2,MALE,1422
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"1,000 - 1,999",2,FEMALE,1389
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,"1,000 - 1,999",2,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,500 - 999,-,ALL SEXES,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,500 - 999,-,MALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,500 - 999,-,FEMALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,500 - 999,-,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,200 - 499,2,ALL SEXES,834
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,200 - 499,2,MALE,426
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,200 - 499,2,FEMALE,408
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,200 - 499,2,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,LESS THAN 200,5,ALL SEXES,424
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,LESS THAN 200,5,MALE,204
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,LESS THAN 200,5,FEMALE,220
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,LESS THAN 200,5,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,UN-INHABITED,-,ALL SEXES,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,UN-INHABITED,-,MALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,UN-INHABITED,-,FEMALE,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,UN-INHABITED,-,TRANSGENDER,0
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,TOTAL,50,ALL SEXES,18390
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,TOTAL,50,MALE,9683
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,TOTAL,50,FEMALE,8704
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,TOTAL,50,TRANSGENDER,3
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,"5,000 AND ABOVE",-,ALL SEXES,0
BALOCHISTAN,104,AWARAN DISTRICT,GISHKORE SUB-TEHSIL,"5,000 AND ABOVE",-,MALE,0
