province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,KITCHEN,SEPARATE,11225,62,11104
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,KITCHEN,SHARED,4518,24.95,4505
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,KITCHEN,NONE,2363,13.05,2336
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,BATH,SEPARATE,12107,66.87,11983
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,BATH,SHARED,4037,22.3,4012
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,BATH,NONE,1962,10.84,1950
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,LATRINE,SEWER,1098,6.06,1056
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,LATRINE,SEPTIC TANK,408,2.25,390
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,LATRINE,OPEN DRAIN,1651,9.12,1637
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,LATRINE,PIT WITH SLAB,4579,25.29,4535
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,LATRINE,OTHER,5571,30.77,5559
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,OWNED,17945,99.11,LATRINE,NONE,4799,26.51,4768
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,KITCHEN,SEPARATE,11225,62,75
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,KITCHEN,SHARED,4518,24.95,8
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,KITCHEN,NONE,2363,13.05,9
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,BATH,SEPARATE,12107,66.87,68
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,BATH,SHARED,4037,22.3,20
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,BATH,NONE,1962,10.84,4
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,LATRINE,SEWER,1098,6.06,32
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,LATRINE,SEPTIC TANK,408,2.25,11
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,LATRINE,OPEN DRAIN,1651,9.12,7
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,LATRINE,PIT WITH SLAB,4579,25.29,23
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,LATRINE,OTHER,5571,30.77,6
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENTED,92,0.51,LATRINE,NONE,4799,26.51,13
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,KITCHEN,SEPARATE,11225,62,46
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,KITCHEN,SHARED,4518,24.95,5
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,KITCHEN,NONE,2363,13.05,18
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,BATH,SEPARATE,12107,66.87,56
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,BATH,SHARED,4037,22.3,5
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,BATH,NONE,1962,10.84,8
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,LATRINE,SEWER,1098,6.06,10
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,LATRINE,SEPTIC TANK,408,2.25,7
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,LATRINE,OPEN DRAIN,1651,9.12,7
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,LATRINE,PIT WITH SLAB,4579,25.29,21
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,LATRINE,OTHER,5571,30.77,6
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,RENT FREE,69,0.38,LATRINE,NONE,4799,26.51,18
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,KITCHEN,SEPARATE,7721,55.46,7692
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,KITCHEN,SHARED,4213,30.26,4205
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,KITCHEN,NONE,1988,14.28,1978
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,BATH,SEPARATE,8870,63.71,8836
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,BATH,SHARED,3448,24.77,3441
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,BATH,NONE,1604,11.52,1598
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,LATRINE,SEWER,459,3.3,456
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,LATRINE,SEPTIC TANK,320,2.3,316
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,LATRINE,OPEN DRAIN,1247,8.96,1245
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,LATRINE,PIT WITH SLAB,2767,19.88,2757
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,LATRINE,OTHER,5078,36.47,5068
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,OWNED,13875,99.66,LATRINE,NONE,4051,29.1,4033
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,KITCHEN,SEPARATE,7721,55.46,14
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,KITCHEN,SHARED,4213,30.26,5
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,KITCHEN,NONE,1988,14.28,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,BATH,SEPARATE,8870,63.71,15
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,BATH,SHARED,3448,24.77,4
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,BATH,NONE,1604,11.52,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,LATRINE,SEWER,459,3.3,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,LATRINE,SEPTIC TANK,320,2.3,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,LATRINE,OPEN DRAIN,1247,8.96,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,LATRINE,PIT WITH SLAB,2767,19.88,6
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,LATRINE,OTHER,5078,36.47,5
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENTED,21,0.15,LATRINE,NONE,4051,29.1,6
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,KITCHEN,SEPARATE,7721,55.46,15
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,KITCHEN,SHARED,4213,30.26,3
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,KITCHEN,NONE,1988,14.28,8
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,BATH,SEPARATE,8870,63.71,19
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,BATH,SHARED,3448,24.77,3
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,BATH,NONE,1604,11.52,4
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,LATRINE,SEWER,459,3.3,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,LATRINE,SEPTIC TANK,320,2.3,3
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,LATRINE,OPEN DRAIN,1247,8.96,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,LATRINE,PIT WITH SLAB,2767,19.88,4
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,LATRINE,OTHER,5078,36.47,5
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,RENT FREE,26,0.19,LATRINE,NONE,4051,29.1,12
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,KITCHEN,SEPARATE,3504,83.75,3412
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,KITCHEN,SHARED,305,7.29,300
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,KITCHEN,NONE,375,8.96,358
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,BATH,SEPARATE,3237,77.37,3147
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,BATH,SHARED,589,14.08,571
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,BATH,NONE,358,8.56,352
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,LATRINE,SEWER,639,15.27,600
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,LATRINE,SEPTIC TANK,88,2.1,74
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,LATRINE,OPEN DRAIN,404,9.66,392
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,LATRINE,PIT WITH SLAB,1812,43.31,1778
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,LATRINE,OTHER,493,11.78,491
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,OWNED,4070,97.28,LATRINE,NONE,748,17.88,735
