province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,40 - 44,171661,55.23,TOTAL LITERATE,94812
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,45 - 49,135981,48.42,TOTAL LITERATE,65846
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,50 - 54,124579,44.1,TOTAL LITERATE,54938
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,55 - 59,83269,42.27,TOTAL LITERATE,35195
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,60 - 64,68186,37.85,TOTAL LITERATE,25806
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,65 - 69,43815,32.02,TOTAL LITERATE,14031
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,70 - 74,37336,28.16,TOTAL LITERATE,10514
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,48818,23.76,TOTAL LITERATE,11601
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2572017,67.02,FORMAL LITERATE,1704067
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,10 - 14,406366,85.66,FORMAL LITERATE,347134
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,15 - 19,376505,82.06,FORMAL LITERATE,307681
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,20 - 24,344344,76.81,FORMAL LITERATE,262405
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,25 - 29,283166,71.26,FORMAL LITERATE,199620
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,30 - 34,241170,66.71,FORMAL LITERATE,158869
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,35 - 39,206821,61.32,FORMAL LITERATE,124935
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,40 - 44,171661,55.23,FORMAL LITERATE,93022
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,45 - 49,135981,48.42,FORMAL LITERATE,64321
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,50 - 54,124579,44.1,FORMAL LITERATE,53434
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,55 - 59,83269,42.27,FORMAL LITERATE,34149
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,60 - 64,68186,37.85,FORMAL LITERATE,24691
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,65 - 69,43815,32.02,FORMAL LITERATE,13365
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,70 - 74,37336,28.16,FORMAL LITERATE,9834
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,48818,23.76,FORMAL LITERATE,10607
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,2572017,67.02,INFORMAL LITERATE,19703
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,10 - 14,406366,85.66,INFORMAL LITERATE,941
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,15 - 19,376505,82.06,INFORMAL LITERATE,1286
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,20 - 24,344344,76.81,INFORMAL LITERATE,2097
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,25 - 29,283166,71.26,INFORMAL LITERATE,2153
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,30 - 34,241170,66.71,INFORMAL LITERATE,2014
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,35 - 39,206821,61.32,INFORMAL LITERATE,1892
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,40 - 44,171661,55.23,INFORMAL LITERATE,1790
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,45 - 49,135981,48.42,INFORMAL LITERATE,1525
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,50 - 54,124579,44.1,INFORMAL LITERATE,1504
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,55 - 59,83269,42.27,INFORMAL LITERATE,1046
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,60 - 64,68186,37.85,INFORMAL LITERATE,1115
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,65 - 69,43815,32.02,INFORMAL LITERATE,666
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,70 - 74,37336,28.16,INFORMAL LITERATE,680
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,48818,23.76,INFORMAL LITERATE,994
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,10 AND ABOVE,1330791,70.92,ILLITERATE,387020
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,10 - 14,210381,85.29,ILLITERATE,30946
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,15 - 19,193613,81.28,ILLITERATE,36254
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,20 - 24,175264,77.71,ILLITERATE,39068
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,25 - 29,141484,73.47,ILLITERATE,37538
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,30 - 34,120824,71.44,ILLITERATE,34504
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,35 - 39,107269,68.43,ILLITERATE,33864
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,40 - 44,89325,64.42,ILLITERATE,31778
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,45 - 49,71495,58.97,ILLITERATE,29334
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,50 - 54,67316,54.44,ILLITERATE,30667
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,55 - 59,46147,54.29,ILLITERATE,21096
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,60 - 64,37129,50.98,ILLITERATE,18202
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,65 - 69,23361,44.29,ILLITERATE,13014
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,70 - 74,20511,38.81,ILLITERATE,12550
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,75 AND ABOVE,26672,31.74,ILLITERATE,18205
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,10 AND ABOVE,1330791,70.92,TOTAL LITERATE,943771
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,10 - 14,210381,85.29,TOTAL LITERATE,179435
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,15 - 19,193613,81.28,TOTAL LITERATE,157359
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,20 - 24,175264,77.71,TOTAL LITERATE,136196
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,25 - 29,141484,73.47,TOTAL LITERATE,103946
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,30 - 34,120824,71.44,TOTAL LITERATE,86320
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,35 - 39,107269,68.43,TOTAL LITERATE,73405
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,40 - 44,89325,64.42,TOTAL LITERATE,57547
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,45 - 49,71495,58.97,TOTAL LITERATE,42161
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,50 - 54,67316,54.44,TOTAL LITERATE,36649
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,55 - 59,46147,54.29,TOTAL LITERATE,25051
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,60 - 64,37129,50.98,TOTAL LITERATE,18927
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,65 - 69,23361,44.29,TOTAL LITERATE,10347
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,70 - 74,20511,38.81,TOTAL LITERATE,7961
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,75 AND ABOVE,26672,31.74,TOTAL LITERATE,8467
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,10 AND ABOVE,1330791,70.92,FORMAL LITERATE,934556
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,10 - 14,210381,85.29,FORMAL LITERATE,178904
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,15 - 19,193613,81.28,FORMAL LITERATE,156678
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,20 - 24,175264,77.71,FORMAL LITERATE,135187
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,25 - 29,141484,73.47,FORMAL LITERATE,102956
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,30 - 34,120824,71.44,FORMAL LITERATE,85411
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,35 - 39,107269,68.43,FORMAL LITERATE,72551
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,40 - 44,89325,64.42,FORMAL LITERATE,56744
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,45 - 49,71495,58.97,FORMAL LITERATE,41437
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,50 - 54,67316,54.44,FORMAL LITERATE,35962
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,55 - 59,46147,54.29,FORMAL LITERATE,24583
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,60 - 64,37129,50.98,FORMAL LITERATE,18441
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,65 - 69,23361,44.29,FORMAL LITERATE,10055
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,70 - 74,20511,38.81,FORMAL LITERATE,7671
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,75 AND ABOVE,26672,31.74,FORMAL LITERATE,7976
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,10 AND ABOVE,1330791,70.92,INFORMAL LITERATE,9215
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,10 - 14,210381,85.29,INFORMAL LITERATE,531
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,15 - 19,193613,81.28,INFORMAL LITERATE,681
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,20 - 24,175264,77.71,INFORMAL LITERATE,1009
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,25 - 29,141484,73.47,INFORMAL LITERATE,990
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,30 - 34,120824,71.44,INFORMAL LITERATE,909
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,35 - 39,107269,68.43,INFORMAL LITERATE,854
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,40 - 44,89325,64.42,INFORMAL LITERATE,803
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,45 - 49,71495,58.97,INFORMAL LITERATE,724
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,50 - 54,67316,54.44,INFORMAL LITERATE,687
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,55 - 59,46147,54.29,INFORMAL LITERATE,468
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,60 - 64,37129,50.98,INFORMAL LITERATE,486
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,65 - 69,23361,44.29,INFORMAL LITERATE,292
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,70 - 74,20511,38.81,INFORMAL LITERATE,290
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,75 AND ABOVE,26672,31.74,INFORMAL LITERATE,491
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1240847,62.85,ILLITERATE,461001
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,10 - 14,195985,86.05,ILLITERATE,27345
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,15 - 19,182852,82.9,ILLITERATE,31269
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,20 - 24,169028,75.9,ILLITERATE,40742
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,25 - 29,141619,69.05,ILLITERATE,43830
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,30 - 34,120298,61.97,ILLITERATE,45751
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,35 - 39,99505,53.67,ILLITERATE,46101
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,40 - 44,82305,45.27,ILLITERATE,45048
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,45 - 49,64452,36.73,ILLITERATE,40778
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,50 - 54,57252,31.94,ILLITERATE,38967
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,55 - 59,37109,27.32,ILLITERATE,26970
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,60 - 64,31046,22.15,ILLITERATE,24169
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,65 - 69,20447,18.01,ILLITERATE,16765
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,70 - 74,16819,15.17,ILLITERATE,14267
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,75 AND ABOVE,22130,14.15,ILLITERATE,18999
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1240847,62.85,TOTAL LITERATE,779846
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,10 - 14,195985,86.05,TOTAL LITERATE,168640
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,15 - 19,182852,82.9,TOTAL LITERATE,151583
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,20 - 24,169028,75.9,TOTAL LITERATE,128286
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,25 - 29,141619,69.05,TOTAL LITERATE,97789
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,30 - 34,120298,61.97,TOTAL LITERATE,74547
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,35 - 39,99505,53.67,TOTAL LITERATE,53404
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,40 - 44,82305,45.27,TOTAL LITERATE,37257
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,45 - 49,64452,36.73,TOTAL LITERATE,23674
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,50 - 54,57252,31.94,TOTAL LITERATE,18285
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,55 - 59,37109,27.32,TOTAL LITERATE,10139
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,60 - 64,31046,22.15,TOTAL LITERATE,6877
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,65 - 69,20447,18.01,TOTAL LITERATE,3682
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,70 - 74,16819,15.17,TOTAL LITERATE,2552
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,75 AND ABOVE,22130,14.15,TOTAL LITERATE,3131
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1240847,62.85,FORMAL LITERATE,769369
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,10 - 14,195985,86.05,FORMAL LITERATE,168230
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,15 - 19,182852,82.9,FORMAL LITERATE,150979
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,20 - 24,169028,75.9,FORMAL LITERATE,127198
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,25 - 29,141619,69.05,FORMAL LITERATE,96628
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,30 - 34,120298,61.97,FORMAL LITERATE,73442
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,35 - 39,99505,53.67,FORMAL LITERATE,52367
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,40 - 44,82305,45.27,FORMAL LITERATE,36271
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,45 - 49,64452,36.73,FORMAL LITERATE,22874
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,50 - 54,57252,31.94,FORMAL LITERATE,17470
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,55 - 59,37109,27.32,FORMAL LITERATE,9561
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,60 - 64,31046,22.15,FORMAL LITERATE,6248
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,65 - 69,20447,18.01,FORMAL LITERATE,3309
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,70 - 74,16819,15.17,FORMAL LITERATE,2162
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,75 AND ABOVE,22130,14.15,FORMAL LITERATE,2630
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,10 AND ABOVE,1240847,62.85,INFORMAL LITERATE,10477
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,10 - 14,195985,86.05,INFORMAL LITERATE,410
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,15 - 19,182852,82.9,INFORMAL LITERATE,604
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,20 - 24,169028,75.9,INFORMAL LITERATE,1088
