province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,3744,3460004,1786383,1673242,379,106.76,924.15,34.73,6.62,2276164,2.22
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,NA,2258491,1169824,1088461,206,107.48,NA,NA,6.68,1563499,1.95
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,NA,1201513,616559,584781,173,105.43,NA,NA,6.5,712665,2.78
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,511,794489,412579,381815,95,108.06,1554.77,35.78,6.62,396069,3.72
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,NA,510209,265244,244918,47,108.3,NA,NA,6.62,277111,3.26
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,NA,284280,147335,136897,48,107.62,NA,NA,6.63,118958,4.68
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,1028,639589,328326,311226,37,105.49,622.17,33.28,6.75,452369,1.84
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,NA,426737,219623,207089,25,106.05,NA,NA,6.82,309073,1.71
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,URBAN,NA,212852,108703,104137,12,104.38,NA,NA,6.61,143296,2.1
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,TOTAL,461,272807,138206,134563,38,102.71,591.77,19.81,6.57,227715,0.95
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,RURAL,NA,218751,111298,107427,26,103.6,NA,NA,6.61,180657,1.01
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,URBAN,NA,54056,26908,27136,12,99.16,NA,NA,6.41,47058,0.73
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,TOTAL,375,197459,101077,96370,12,104.88,526.56,21.21,6.65,150747,1.43
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,RURAL,NA,155574,79914,75654,6,105.63,NA,NA,6.81,122561,1.26
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,URBAN,NA,41885,21163,20716,6,102.16,NA,NA,6.11,28186,2.1
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,TOTAL,1369,1555660,806195,749268,197,107.6,1136.35,39.11,6.56,1049264,2.09
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,RURAL,NA,947220,493745,453373,102,108.9,NA,NA,6.66,674097,1.8
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,URBAN,NA,608440,312450,295895,95,105.59,NA,NA,6.43,375167,2.57
