province_name,district_code,district_name,area_name,area_type,gender,religious_affiliation,count
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,ALL SEXES,AHMADI,1859
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,ALL SEXES,SCHEDULED CASTES,149
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,ALL SEXES,OTHERS,451
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,TOTAL,1169824
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,MUSLIM,1119912
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,CHRISTIAN,48491
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,HINDU,7
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,AHMADI,923
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,SCHEDULED CASTES,101
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,OTHERS,390
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,TOTAL,1088461
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,MUSLIM,1042710
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,CHRISTIAN,44698
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,HINDU,8
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,AHMADI,936
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,SCHEDULED CASTES,48
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,OTHERS,61
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,TOTAL,206
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,MUSLIM,192
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,CHRISTIAN,14
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,AHMADI,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,SCHEDULED CASTES,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,OTHERS,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,TOTAL,1201513
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,MUSLIM,1162334
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,CHRISTIAN,37202
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,HINDU,84
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,AHMADI,1797
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,SCHEDULED CASTES,75
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,OTHERS,21
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,TOTAL,616559
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,MUSLIM,596358
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,CHRISTIAN,19201
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,HINDU,44
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,AHMADI,896
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,SCHEDULED CASTES,44
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,OTHERS,16
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,TOTAL,584781
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,MUSLIM,565805
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,CHRISTIAN,17999
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,HINDU,40
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,AHMADI,901
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,SCHEDULED CASTES,31
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,OTHERS,5
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,TOTAL,173
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,MUSLIM,171
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,CHRISTIAN,2
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,AHMADI,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,SCHEDULED CASTES,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,OTHERS,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,TOTAL,794489
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,MUSLIM,770849
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,CHRISTIAN,23032
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,AHMADI,584
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,SCHEDULED CASTES,7
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,OTHERS,17
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,TOTAL,412579
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,MUSLIM,400330
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,CHRISTIAN,11934
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,AHMADI,297
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,SCHEDULED CASTES,5
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,OTHERS,13
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,TOTAL,381815
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,MUSLIM,370427
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,CHRISTIAN,11095
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,AHMADI,287
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,SCHEDULED CASTES,2
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,OTHERS,4
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,TOTAL,95
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,MUSLIM,92
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,CHRISTIAN,3
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,AHMADI,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,SCHEDULED CASTES,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,OTHERS,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,TOTAL,510209
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,MUSLIM,492562
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,CHRISTIAN,17548
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,AHMADI,78
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,SCHEDULED CASTES,5
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,OTHERS,16
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,TOTAL,265244
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,MUSLIM,256116
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,CHRISTIAN,9067
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,AHMADI,45
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,SCHEDULED CASTES,4
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,OTHERS,12
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,TOTAL,244918
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,MUSLIM,236402
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,CHRISTIAN,8478
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,AHMADI,33
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,SCHEDULED CASTES,1
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,OTHERS,4
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,TOTAL,47
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,MUSLIM,44
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,CHRISTIAN,3
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,AHMADI,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,SCHEDULED CASTES,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,OTHERS,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,ALL SEXES,TOTAL,284280
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,ALL SEXES,MUSLIM,278287
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,ALL SEXES,CHRISTIAN,5484
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,ALL SEXES,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,ALL SEXES,AHMADI,506
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,ALL SEXES,SCHEDULED CASTES,2
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,ALL SEXES,OTHERS,1
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,MALE,TOTAL,147335
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,MALE,MUSLIM,144214
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,MALE,CHRISTIAN,2867
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,MALE,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,MALE,AHMADI,252
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,MALE,SCHEDULED CASTES,1
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,MALE,OTHERS,1
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,FEMALE,TOTAL,136897
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,FEMALE,MUSLIM,134025
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,FEMALE,CHRISTIAN,2617
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,FEMALE,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,FEMALE,AHMADI,254
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,FEMALE,SCHEDULED CASTES,1
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,FEMALE,OTHERS,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,TRANSGENDER,TOTAL,48
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,TRANSGENDER,MUSLIM,48
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,TRANSGENDER,CHRISTIAN,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,TRANSGENDER,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,TRANSGENDER,AHMADI,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,TRANSGENDER,SCHEDULED CASTES,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,URBAN,TRANSGENDER,OTHERS,0
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,ALL SEXES,TOTAL,639589
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,ALL SEXES,MUSLIM,615969
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,ALL SEXES,CHRISTIAN,22753
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,ALL SEXES,HINDU,17
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,ALL SEXES,AHMADI,794
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,ALL SEXES,SCHEDULED CASTES,5
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,ALL SEXES,OTHERS,51
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,MALE,TOTAL,328326
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,MALE,MUSLIM,316158
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,MALE,CHRISTIAN,11742
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,MALE,HINDU,9
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,MALE,AHMADI,391
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,MALE,SCHEDULED CASTES,3
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,MALE,OTHERS,23
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,FEMALE,TOTAL,311226
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,FEMALE,MUSLIM,299775
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,FEMALE,CHRISTIAN,11010
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,FEMALE,HINDU,8
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,FEMALE,AHMADI,403
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,FEMALE,SCHEDULED CASTES,2
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,FEMALE,OTHERS,28
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,TRANSGENDER,TOTAL,37
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,TRANSGENDER,MUSLIM,36
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,TRANSGENDER,CHRISTIAN,1
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,TRANSGENDER,HINDU,0
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,TRANSGENDER,AHMADI,0
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,TRANSGENDER,SCHEDULED CASTES,0
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,TOTAL,TRANSGENDER,OTHERS,0
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,ALL SEXES,TOTAL,426737
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,ALL SEXES,MUSLIM,411592
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,ALL SEXES,CHRISTIAN,14731
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,ALL SEXES,HINDU,14
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,ALL SEXES,AHMADI,344
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,ALL SEXES,SCHEDULED CASTES,5
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,ALL SEXES,OTHERS,51
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,MALE,TOTAL,219623
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,MALE,MUSLIM,211756
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,MALE,CHRISTIAN,7662
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,MALE,HINDU,6
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,MALE,AHMADI,173
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,MALE,SCHEDULED CASTES,3
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,MALE,OTHERS,23
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,FEMALE,TOTAL,207089
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,FEMALE,MUSLIM,199812
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,FEMALE,CHRISTIAN,7068
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,FEMALE,HINDU,8
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,FEMALE,AHMADI,171
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,FEMALE,SCHEDULED CASTES,2
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,FEMALE,OTHERS,28
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,TRANSGENDER,TOTAL,25
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,TRANSGENDER,MUSLIM,24
PUNJAB,056,SHEIKHUPURA DISTRICT,MURIDKE TEHSIL,RURAL,TRANSGENDER,CHRISTIAN,1
