province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,3460004,100,REGULAR,516195,99.28,3415937
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,3460004,100,INSTITUTIONAL,3661,0.7,43801
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,3460004,100,HOMELESS,99,0.02,266
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,ALL SEXES,3460004,100,TOTAL,519955,100,3460004
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,1786383,51.63,REGULAR,516195,99.28,1756053
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,1786383,51.63,INSTITUTIONAL,3661,0.7,30161
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,1786383,51.63,HOMELESS,99,0.02,169
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,MALE,1786383,51.63,TOTAL,519955,100,1786383
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,1673242,48.36,REGULAR,516195,99.28,1659521
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,1673242,48.36,INSTITUTIONAL,3661,0.7,13624
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,1673242,48.36,HOMELESS,99,0.02,97
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,FEMALE,1673242,48.36,TOTAL,519955,100,1673242
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,TRANSGENDER,379,0.01,REGULAR,516195,99.28,363
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,TRANSGENDER,379,0.01,INSTITUTIONAL,3661,0.7,16
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,TRANSGENDER,379,0.01,HOMELESS,99,0.02,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,TRANSGENDER,379,0.01,TOTAL,519955,100,379
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,ALL SEXES,2258491,100,REGULAR,333520,99.21,2229417
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,ALL SEXES,2258491,100,INSTITUTIONAL,2586,0.77,28944
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,ALL SEXES,2258491,100,HOMELESS,62,0.02,130
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,ALL SEXES,2258491,100,TOTAL,336168,100,2258491
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,1169824,51.8,REGULAR,333520,99.21,1148742
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,1169824,51.8,INSTITUTIONAL,2586,0.77,20996
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,1169824,51.8,HOMELESS,62,0.02,86
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,MALE,1169824,51.8,TOTAL,336168,100,1169824
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,1088461,48.19,REGULAR,333520,99.21,1080476
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,1088461,48.19,INSTITUTIONAL,2586,0.77,7941
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,1088461,48.19,HOMELESS,62,0.02,44
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,FEMALE,1088461,48.19,TOTAL,336168,100,1088461
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,206,0.01,REGULAR,333520,99.21,199
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,206,0.01,INSTITUTIONAL,2586,0.77,7
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,206,0.01,HOMELESS,62,0.02,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,RURAL,TRANSGENDER,206,0.01,TOTAL,336168,100,206
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,1201513,100,REGULAR,182675,99.39,1186520
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,1201513,100,INSTITUTIONAL,1075,0.58,14857
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,1201513,100,HOMELESS,37,0.02,136
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,ALL SEXES,1201513,100,TOTAL,183787,100,1201513
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,616559,51.32,REGULAR,182675,99.39,607311
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,616559,51.32,INSTITUTIONAL,1075,0.58,9165
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,616559,51.32,HOMELESS,37,0.02,83
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,MALE,616559,51.32,TOTAL,183787,100,616559
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,584781,48.67,REGULAR,182675,99.39,579045
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,584781,48.67,INSTITUTIONAL,1075,0.58,5683
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,584781,48.67,HOMELESS,37,0.02,53
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,FEMALE,584781,48.67,TOTAL,183787,100,584781
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,173,0.01,REGULAR,182675,99.39,164
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,173,0.01,INSTITUTIONAL,1075,0.58,9
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,173,0.01,HOMELESS,37,0.02,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,URBAN,TRANSGENDER,173,0.01,TOTAL,183787,100,173
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,794489,100,REGULAR,119032,99.54,788245
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,794489,100,INSTITUTIONAL,530,0.44,6182
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,794489,100,HOMELESS,25,0.02,62
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,ALL SEXES,794489,100,TOTAL,119587,100,794489
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,412579,51.93,REGULAR,119032,99.54,408747
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,412579,51.93,INSTITUTIONAL,530,0.44,3790
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,412579,51.93,HOMELESS,25,0.02,42
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,MALE,412579,51.93,TOTAL,119587,100,412579
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,381815,48.06,REGULAR,119032,99.54,379404
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,381815,48.06,INSTITUTIONAL,530,0.44,2391
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,381815,48.06,HOMELESS,25,0.02,20
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,FEMALE,381815,48.06,TOTAL,119587,100,381815
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,95,0.01,REGULAR,119032,99.54,94
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,95,0.01,INSTITUTIONAL,530,0.44,1
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,95,0.01,HOMELESS,25,0.02,0
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,TOTAL,TRANSGENDER,95,0.01,TOTAL,119587,100,95
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,510209,100,REGULAR,76555,99.53,506507
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,510209,100,INSTITUTIONAL,337,0.44,3651
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,510209,100,HOMELESS,21,0.03,51
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,ALL SEXES,510209,100,TOTAL,76913,100,510209
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,265244,51.99,REGULAR,76555,99.53,262851
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,265244,51.99,INSTITUTIONAL,337,0.44,2361
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,265244,51.99,HOMELESS,21,0.03,32
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,MALE,265244,51.99,TOTAL,76913,100,265244
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,244918,48,REGULAR,76555,99.53,243610
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,244918,48,INSTITUTIONAL,337,0.44,1289
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,244918,48,HOMELESS,21,0.03,19
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,FEMALE,244918,48,TOTAL,76913,100,244918
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,47,0.01,REGULAR,76555,99.53,46
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,47,0.01,INSTITUTIONAL,337,0.44,1
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,RURAL,TRANSGENDER,47,0.01,HOMELESS,21,0.03,0
