province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,056,SHEIKHUPURA DISTRICT,NA,NA,NA,YES,SHEIKHUPURA DISTRICT,NA,333520,236841,81316,15363,319186,326712,109110,228186,303198,314882,6.68
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,NA,NA,YES,FEROZEWALA TEHSIL,NA,76555,60882,12594,3079,72910,75005,38433,56319,71783,72962,6.62
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,NA,YES,ABUL KHAIR QH,NA,13342,10104,2524,714,12864,13109,4433,8103,11673,12044,6.78
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,BANSI NAGAR PC,YES,BANSI NAGAR PC,NA,398,306,68,24,361,394,2,95,358,359,7.26
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,BANSI NAGAR PC,NO,BANSI NAGAR,0000072,398,306,68,24,361,394,2,95,358,359,7.26
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,BURJ ATARI PC,YES,BURJ ATARI PC,NA,2477,2125,293,59,2379,2431,1420,1860,2321,2371,6.71
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,BURJ ATARI PC,NO,BURJ ATARI,0000390,1859,1621,205,33,1791,1833,1240,1464,1769,1807,6.77
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,BURJ ATARI PC,NO,SAGGIAN KALAN PAR,0000389,218,178,27,13,206,210,8,80,185,182,4.83
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,BURJ ATARI PC,NO,SAGGIAN KHURD,0000391,400,326,61,13,382,388,172,316,367,382,7.44
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,GALO PC,YES,GALO PC,NA,671,486,120,65,652,655,2,185,388,414,6.93
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,GALO PC,NO,CHAH MANGOLA,0000071,59,34,9,16,59,59,0,19,26,28,7.03
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,GALO PC,NO,DHINGAN,0000073,189,145,34,10,189,189,1,80,127,159,6.88
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,GALO PC,NO,GALO,0000074,423,307,77,39,404,407,1,86,235,227,6.93
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,KALA PC,YES,KALA PC,NA,1321,939,292,90,1285,1287,222,749,1026,1062,7.49
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,KALA PC,NO,KALA,0000083,1321,939,292,90,1285,1287,222,749,1026,1062,7.49
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,MOMAN PURA PC,YES,MOMAN PURA PC,NA,2220,1794,333,93,2142,2199,169,1410,2025,1980,6.49
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,MOMAN PURA PC,NO,MALLUH,0000075,151,110,22,19,150,149,2,74,100,150,7.34
PUNJAB,056,SHEIKHUPURA DISTRICT,FEROZEWALA TEHSIL,ABUL KHAIR QH,MOMAN PURA PC,NO,MOMAN PURA,0000080,2069,1684,311,74,1992,2050,167,1336,1925,1830,6.43
