province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,659,ALL SEXES,2258491
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,659,MALE,1169824
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,659,FEMALE,1088461
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,TOTAL,659,TRANSGENDER,206
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"5,000 AND ABOVE",105,ALL SEXES,1460355
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"5,000 AND ABOVE",105,MALE,759425
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"5,000 AND ABOVE",105,FEMALE,700789
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"5,000 AND ABOVE",105,TRANSGENDER,141
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"2,000 - 4,999",165,ALL SEXES,533252
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"2,000 - 4,999",165,MALE,273705
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"2,000 - 4,999",165,FEMALE,259501
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"2,000 - 4,999",165,TRANSGENDER,46
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"1,000 - 1,999",117,ALL SEXES,168255
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"1,000 - 1,999",117,MALE,86370
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"1,000 - 1,999",117,FEMALE,81877
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,"1,000 - 1,999",117,TRANSGENDER,8
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,500 - 999,89,ALL SEXES,64428
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,500 - 999,89,MALE,33442
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,500 - 999,89,FEMALE,30977
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,500 - 999,89,TRANSGENDER,9
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,200 - 499,73,ALL SEXES,26181
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,200 - 499,73,MALE,13656
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,200 - 499,73,FEMALE,12523
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,200 - 499,73,TRANSGENDER,2
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,LESS THAN 200,91,ALL SEXES,6020
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,LESS THAN 200,91,MALE,3226
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,LESS THAN 200,91,FEMALE,2794
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,LESS THAN 200,91,TRANSGENDER,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,UN-INHABITED,19,ALL SEXES,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,UN-INHABITED,19,MALE,0
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA DISTRICT,UN-INHABITED,19,FEMALE,0
