province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,SHARQPUR MC,"25,000 - 49,999",28186,2.1,6.11,ALL SEXES,41885
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,SHARQPUR MC,"25,000 - 49,999",28186,2.1,6.11,MALE,21163
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,SHARQPUR MC,"25,000 - 49,999",28186,2.1,6.11,FEMALE,20716
PUNJAB,056,SHEIKHUPURA DISTRICT,SHARAK PUR TEHSIL,SHARQPUR MC,"25,000 - 49,999",28186,2.1,6.11,TRANSGENDER,6
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,SAFDARABAD MC,"25,000 - 49,999",20540,1.59,6.66,ALL SEXES,27739
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,SAFDARABAD MC,"25,000 - 49,999",20540,1.59,6.66,MALE,13728
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,SAFDARABAD MC,"25,000 - 49,999",20540,1.59,6.66,FEMALE,14003
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,SAFDARABAD MC,"25,000 - 49,999",20540,1.59,6.66,TRANSGENDER,8
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,KHANQAH DOGRAN MC,"25,000 - 49,999",26518,-0.04,6.16,ALL SEXES,26317
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,KHANQAH DOGRAN MC,"25,000 - 49,999",26518,-0.04,6.16,MALE,13180
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,KHANQAH DOGRAN MC,"25,000 - 49,999",26518,-0.04,6.16,FEMALE,13133
PUNJAB,056,SHEIKHUPURA DISTRICT,SAFDARABAD TEHSIL,KHANQAH DOGRAN MC,"25,000 - 49,999",26518,-0.04,6.16,TRANSGENDER,4
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,JINDIALA SHER KHAN TC,"10,000 - 24,999",10325,0.72,6.98,ALL SEXES,11840
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,JINDIALA SHER KHAN TC,"10,000 - 24,999",10325,0.72,6.98,MALE,6077
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,JINDIALA SHER KHAN TC,"10,000 - 24,999",10325,0.72,6.98,FEMALE,5762
PUNJAB,056,SHEIKHUPURA DISTRICT,SHEIKHUPURA TEHSIL,JINDIALA SHER KHAN TC,"10,000 - 24,999",10325,0.72,6.98,TRANSGENDER,1
