province_name,district_code,district_name,area_name,area_type,gender,work_activity,age_group,count
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 AND ABOVE,775996
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 - 14,150572
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,15 - 19,119836
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,100512
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,89833
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,30 - 34,66731
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,35 - 39,50402
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,40 - 44,46311
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,45 - 49,35909
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,50 - 54,33268
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,55 - 59,25617
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,60 - 64,23243
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,65 - 69,13750
