province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,10947,20.31,TOTAL LITERATE,2223
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,775996,47.53,FORMAL LITERATE,353851
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,10 - 14,150572,63.36,FORMAL LITERATE,93804
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,15 - 19,119836,59.52,FORMAL LITERATE,69706
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,20 - 24,100512,50.47,FORMAL LITERATE,48727
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,25 - 29,89833,46.36,FORMAL LITERATE,39648
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,30 - 34,66731,44.43,FORMAL LITERATE,28176
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,35 - 39,50402,41.82,FORMAL LITERATE,19999
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,40 - 44,46311,36.15,FORMAL LITERATE,15640
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,45 - 49,35909,31.31,FORMAL LITERATE,10425
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,50 - 54,33268,28.66,FORMAL LITERATE,8693
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,55 - 59,25617,29.42,FORMAL LITERATE,6893
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,60 - 64,23243,26.03,FORMAL LITERATE,5374
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,65 - 69,13750,25.41,FORMAL LITERATE,3069
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,70 - 74,9065,23.71,FORMAL LITERATE,1869
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,10947,20.31,FORMAL LITERATE,1828
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,775996,47.53,INFORMAL LITERATE,14945
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,10 - 14,150572,63.36,INFORMAL LITERATE,1591
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,15 - 19,119836,59.52,INFORMAL LITERATE,1620
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,20 - 24,100512,50.47,INFORMAL LITERATE,1999
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,25 - 29,89833,46.36,INFORMAL LITERATE,1997
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,30 - 34,66731,44.43,INFORMAL LITERATE,1474
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,35 - 39,50402,41.82,INFORMAL LITERATE,1081
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,40 - 44,46311,36.15,INFORMAL LITERATE,1103
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,45 - 49,35909,31.31,INFORMAL LITERATE,818
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,50 - 54,33268,28.66,INFORMAL LITERATE,843
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,55 - 59,25617,29.42,INFORMAL LITERATE,644
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,60 - 64,23243,26.03,INFORMAL LITERATE,675
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,65 - 69,13750,25.41,INFORMAL LITERATE,425
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,70 - 74,9065,23.71,INFORMAL LITERATE,280
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,10947,20.31,INFORMAL LITERATE,395
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,10 AND ABOVE,387788,68.05,ILLITERATE,123917
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,10 - 14,80203,79.28,ILLITERATE,16622
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,15 - 19,62286,79.73,ILLITERATE,12624
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,20 - 24,47118,74.32,ILLITERATE,12100
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,25 - 29,41438,70.58,ILLITERATE,12189
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,30 - 34,32035,67.99,ILLITERATE,10254
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,35 - 39,24245,66.5,ILLITERATE,8123
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,40 - 44,21885,60.32,ILLITERATE,8685
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,45 - 49,17313,52.6,ILLITERATE,8206
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,50 - 54,16414,47.9,ILLITERATE,8552
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,55 - 59,13800,46.86,ILLITERATE,7333
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,60 - 64,12791,40.81,ILLITERATE,7571
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,65 - 69,7845,38.13,ILLITERATE,4854
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,70 - 74,5106,36.11,ILLITERATE,3262
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,75 AND ABOVE,5309,33.28,ILLITERATE,3542
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,10 AND ABOVE,387788,68.05,TOTAL LITERATE,263871
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,10 - 14,80203,79.28,TOTAL LITERATE,63581
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,15 - 19,62286,79.73,TOTAL LITERATE,49662
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,20 - 24,47118,74.32,TOTAL LITERATE,35018
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,25 - 29,41438,70.58,TOTAL LITERATE,29249
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,30 - 34,32035,67.99,TOTAL LITERATE,21781
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,35 - 39,24245,66.5,TOTAL LITERATE,16122
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,40 - 44,21885,60.32,TOTAL LITERATE,13200
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,45 - 49,17313,52.6,TOTAL LITERATE,9107
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,50 - 54,16414,47.9,TOTAL LITERATE,7862
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,55 - 59,13800,46.86,TOTAL LITERATE,6467
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,60 - 64,12791,40.81,TOTAL LITERATE,5220
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,65 - 69,7845,38.13,TOTAL LITERATE,2991
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,70 - 74,5106,36.11,TOTAL LITERATE,1844
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,75 AND ABOVE,5309,33.28,TOTAL LITERATE,1767
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,10 AND ABOVE,387788,68.05,FORMAL LITERATE,258200
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,10 - 14,80203,79.28,FORMAL LITERATE,63028
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,15 - 19,62286,79.73,FORMAL LITERATE,49182
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,20 - 24,47118,74.32,FORMAL LITERATE,34312
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,25 - 29,41438,70.58,FORMAL LITERATE,28529
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,30 - 34,32035,67.99,FORMAL LITERATE,21252
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,35 - 39,24245,66.5,FORMAL LITERATE,15718
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,40 - 44,21885,60.32,FORMAL LITERATE,12812
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,45 - 49,17313,52.6,FORMAL LITERATE,8785
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,50 - 54,16414,47.9,FORMAL LITERATE,7513
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,55 - 59,13800,46.86,FORMAL LITERATE,6156
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,60 - 64,12791,40.81,FORMAL LITERATE,4882
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,65 - 69,7845,38.13,FORMAL LITERATE,2756
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,70 - 74,5106,36.11,FORMAL LITERATE,1693
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,75 AND ABOVE,5309,33.28,FORMAL LITERATE,1582
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,10 AND ABOVE,387788,68.05,INFORMAL LITERATE,5671
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,10 - 14,80203,79.28,INFORMAL LITERATE,553
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,15 - 19,62286,79.73,INFORMAL LITERATE,480
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,20 - 24,47118,74.32,INFORMAL LITERATE,706
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,25 - 29,41438,70.58,INFORMAL LITERATE,720
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,30 - 34,32035,67.99,INFORMAL LITERATE,529
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,35 - 39,24245,66.5,INFORMAL LITERATE,404
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,40 - 44,21885,60.32,INFORMAL LITERATE,388
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,45 - 49,17313,52.6,INFORMAL LITERATE,322
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,50 - 54,16414,47.9,INFORMAL LITERATE,349
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,55 - 59,13800,46.86,INFORMAL LITERATE,311
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,60 - 64,12791,40.81,INFORMAL LITERATE,338
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,65 - 69,7845,38.13,INFORMAL LITERATE,235
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,70 - 74,5106,36.11,INFORMAL LITERATE,151
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,MALE,75 AND ABOVE,5309,33.28,INFORMAL LITERATE,185
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,10 AND ABOVE,388184,27.03,ILLITERATE,283264
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,10 - 14,70369,45.21,ILLITERATE,38555
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,15 - 19,57549,37.64,ILLITERATE,35885
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,20 - 24,53393,29.42,ILLITERATE,37686
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,25 - 29,48391,25.61,ILLITERATE,35997
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,30 - 34,34695,22.68,ILLITERATE,26827
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,35 - 39,26154,18.96,ILLITERATE,21196
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,40 - 44,24422,14.51,ILLITERATE,20879
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,45 - 49,18594,11.49,ILLITERATE,16458
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,50 - 54,16851,9.93,ILLITERATE,15177
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,55 - 59,11815,9.05,ILLITERATE,10746
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,60 - 64,10452,7.93,ILLITERATE,9623
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,65 - 69,5904,8.52,ILLITERATE,5401
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,70 - 74,3957,7.71,ILLITERATE,3652
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,75 AND ABOVE,5638,8.09,ILLITERATE,5182
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,10 AND ABOVE,388184,27.03,TOTAL LITERATE,104920
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,10 - 14,70369,45.21,TOTAL LITERATE,31814
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,15 - 19,57549,37.64,TOTAL LITERATE,21664
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,20 - 24,53393,29.42,TOTAL LITERATE,15707
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,25 - 29,48391,25.61,TOTAL LITERATE,12394
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,30 - 34,34695,22.68,TOTAL LITERATE,7868
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,35 - 39,26154,18.96,TOTAL LITERATE,4958
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,40 - 44,24422,14.51,TOTAL LITERATE,3543
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,45 - 49,18594,11.49,TOTAL LITERATE,2136
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,50 - 54,16851,9.93,TOTAL LITERATE,1674
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,55 - 59,11815,9.05,TOTAL LITERATE,1069
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,60 - 64,10452,7.93,TOTAL LITERATE,829
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,65 - 69,5904,8.52,TOTAL LITERATE,503
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,70 - 74,3957,7.71,TOTAL LITERATE,305
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,75 AND ABOVE,5638,8.09,TOTAL LITERATE,456
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,10 AND ABOVE,388184,27.03,FORMAL LITERATE,95648
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,10 - 14,70369,45.21,FORMAL LITERATE,30776
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,15 - 19,57549,37.64,FORMAL LITERATE,20524
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,20 - 24,53393,29.42,FORMAL LITERATE,14414
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,25 - 29,48391,25.61,FORMAL LITERATE,11118
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,30 - 34,34695,22.68,FORMAL LITERATE,6923
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,35 - 39,26154,18.96,FORMAL LITERATE,4281
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,40 - 44,24422,14.51,FORMAL LITERATE,2828
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,45 - 49,18594,11.49,FORMAL LITERATE,1640
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,50 - 54,16851,9.93,FORMAL LITERATE,1180
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,55 - 59,11815,9.05,FORMAL LITERATE,737
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,60 - 64,10452,7.93,FORMAL LITERATE,492
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,65 - 69,5904,8.52,FORMAL LITERATE,313
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,70 - 74,3957,7.71,FORMAL LITERATE,176
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,75 AND ABOVE,5638,8.09,FORMAL LITERATE,246
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,10 AND ABOVE,388184,27.03,INFORMAL LITERATE,9272
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,10 - 14,70369,45.21,INFORMAL LITERATE,1038
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,15 - 19,57549,37.64,INFORMAL LITERATE,1140
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,20 - 24,53393,29.42,INFORMAL LITERATE,1293
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,25 - 29,48391,25.61,INFORMAL LITERATE,1276
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,30 - 34,34695,22.68,INFORMAL LITERATE,945
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,35 - 39,26154,18.96,INFORMAL LITERATE,677
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,40 - 44,24422,14.51,INFORMAL LITERATE,715
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,45 - 49,18594,11.49,INFORMAL LITERATE,496
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,50 - 54,16851,9.93,INFORMAL LITERATE,494
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,FEMALE,55 - 59,11815,9.05,INFORMAL LITERATE,332
