province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,228,ALL SEXES,1117123
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,228,MALE,564997
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,228,FEMALE,552103
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,228,TRANSGENDER,23
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"5,000 AND ABOVE",65,ALL SEXES,792268
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"5,000 AND ABOVE",65,MALE,401597
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"5,000 AND ABOVE",65,FEMALE,390660
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"5,000 AND ABOVE",65,TRANSGENDER,11
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"2,000 - 4,999",66,ALL SEXES,216776
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"2,000 - 4,999",66,MALE,109307
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"2,000 - 4,999",66,FEMALE,107463
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"2,000 - 4,999",66,TRANSGENDER,6
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"1,000 - 1,999",57,ALL SEXES,85354
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"1,000 - 1,999",57,MALE,42612
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"1,000 - 1,999",57,FEMALE,42736
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,"1,000 - 1,999",57,TRANSGENDER,6
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,500 - 999,25,ALL SEXES,19010
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,500 - 999,25,MALE,9644
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,500 - 999,25,FEMALE,9366
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,500 - 999,25,TRANSGENDER,0
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,200 - 499,9,ALL SEXES,3271
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,200 - 499,9,MALE,1615
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,200 - 499,9,FEMALE,1656
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,200 - 499,9,TRANSGENDER,0
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,LESS THAN 200,4,ALL SEXES,444
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,LESS THAN 200,4,MALE,222
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,LESS THAN 200,4,FEMALE,222
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,LESS THAN 200,4,TRANSGENDER,0
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,UN-INHABITED,2,ALL SEXES,0
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,UN-INHABITED,2,MALE,0
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,UN-INHABITED,2,FEMALE,0
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,UN-INHABITED,2,TRANSGENDER,0
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,TOTAL,217,ALL SEXES,908155
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,TOTAL,217,MALE,457808
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,TOTAL,217,FEMALE,450324
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,TOTAL,217,TRANSGENDER,23
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"5,000 AND ABOVE",55,ALL SEXES,587084
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"5,000 AND ABOVE",55,MALE,296288
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"5,000 AND ABOVE",55,FEMALE,290785
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"5,000 AND ABOVE",55,TRANSGENDER,11
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"2,000 - 4,999",65,ALL SEXES,212992
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"2,000 - 4,999",65,MALE,107427
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"2,000 - 4,999",65,FEMALE,105559
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"2,000 - 4,999",65,TRANSGENDER,6
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"1,000 - 1,999",57,ALL SEXES,85354
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"1,000 - 1,999",57,MALE,42612
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"1,000 - 1,999",57,FEMALE,42736
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,"1,000 - 1,999",57,TRANSGENDER,6
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,500 - 999,25,ALL SEXES,19010
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,500 - 999,25,MALE,9644
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,500 - 999,25,FEMALE,9366
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU TEHSIL,500 - 999,25,TRANSGENDER,0
