province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,INSIDE WATER,TAP,46769,45.44,1738
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,INSIDE WATER,ELECTRIC/HAND PUMP,39549,38.42,537
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,INSIDE WATER,PROTECTED WELL,2424,2.36,41
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,INSIDE WATER,UN-PROTECTED WELL,525,0.51,13
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,INSIDE WATER,OTHERS,5144,5,84
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,OUTSIDE WATER,TAP,1611,1.57,20
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,OUTSIDE WATER,ELECTRIC/HAND PUMP,2416,2.35,17
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,OUTSIDE WATER,PROTECTED WELL,202,0.2,3
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,OUTSIDE WATER,UN-PROTECTED WELL,170,0.17,5
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,OUTSIDE WATER,SPRING,199,0.19,0
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,OUTSIDE WATER,CANAL/RIVER/POND,732,0.71,11
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,OUTSIDE WATER,OTHERS,3186,3.1,81
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,COOKING FUEL,WOOD,95321,92.61,2257
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,COOKING FUEL,GAS,6119,5.94,253
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,COOKING FUEL,KEROSENE OIL,88,0.09,12
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,COOKING FUEL,OTHERS,1399,1.36,28
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,LIGHTING SOURCE,ELECTRICITY,90256,87.69,2373
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,LIGHTING SOURCE,KEROSENE OIL,487,0.47,37
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,LIGHTING SOURCE,GAS LAMP,250,0.24,9
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,UNDER CONSTRUCTION,2550,2.48,LIGHTING SOURCE,OTHERS,11934,11.59,131
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,INSIDE WATER,TAP,46769,45.44,4478
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,INSIDE WATER,ELECTRIC/HAND PUMP,39549,38.42,3887
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,INSIDE WATER,PROTECTED WELL,2424,2.36,150
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,INSIDE WATER,UN-PROTECTED WELL,525,0.51,49
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,INSIDE WATER,OTHERS,5144,5,533
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,OUTSIDE WATER,TAP,1611,1.57,147
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,OUTSIDE WATER,ELECTRIC/HAND PUMP,2416,2.35,243
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,OUTSIDE WATER,PROTECTED WELL,202,0.2,21
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,OUTSIDE WATER,UN-PROTECTED WELL,170,0.17,8
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,OUTSIDE WATER,SPRING,199,0.19,22
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,OUTSIDE WATER,CANAL/RIVER/POND,732,0.71,52
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,OUTSIDE WATER,OTHERS,3186,3.1,371
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,COOKING FUEL,WOOD,95321,92.61,9026
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,COOKING FUEL,GAS,6119,5.94,747
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,COOKING FUEL,KEROSENE OIL,88,0.09,15
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,COOKING FUEL,OTHERS,1399,1.36,173
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,LIGHTING SOURCE,ELECTRICITY,90256,87.69,8696
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,LIGHTING SOURCE,KEROSENE OIL,487,0.47,115
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,LIGHTING SOURCE,GAS LAMP,250,0.24,49
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,LESS THAN 5 YEARS,9961,9.68,LIGHTING SOURCE,OTHERS,11934,11.59,1101
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,INSIDE WATER,TAP,46769,45.44,12093
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,INSIDE WATER,ELECTRIC/HAND PUMP,39549,38.42,10620
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,INSIDE WATER,PROTECTED WELL,2424,2.36,513
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,INSIDE WATER,UN-PROTECTED WELL,525,0.51,118
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,INSIDE WATER,OTHERS,5144,5,1165
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,OUTSIDE WATER,TAP,1611,1.57,441
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,OUTSIDE WATER,ELECTRIC/HAND PUMP,2416,2.35,526
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,OUTSIDE WATER,PROTECTED WELL,202,0.2,30
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,OUTSIDE WATER,UN-PROTECTED WELL,170,0.17,11
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,OUTSIDE WATER,SPRING,199,0.19,47
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,OUTSIDE WATER,CANAL/RIVER/POND,732,0.71,125
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,OUTSIDE WATER,OTHERS,3186,3.1,832
KHYBER PAKTUNKHWA,001,BANNU DISTRICT,BANNU DISTRICT,TOTAL,5-10 YEARS,26521,25.77,COOKING FUEL,WOOD,95321,92.61,24290
