province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,INSIDE WATER,TOTAL INSIDE,227047,86.84,208155
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,INSIDE WATER,TAP,92313,35.31,85701
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,INSIDE WATER,ELECTRIC/HAND PUMP,116834,44.69,105885
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,INSIDE WATER,PROTECTED WELL,696,0.27,649
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,INSIDE WATER,UN-PROTECTED WELL,2685,1.03,2497
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,INSIDE WATER,OTHERS,14519,5.55,13423
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,OUTSIDE WATER,TOTAL OUTSIDE,34396,13.16,31464
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,OUTSIDE WATER,TAP,6652,2.54,6004
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,OUTSIDE WATER,ELECTRIC/HAND PUMP,5765,2.21,5268
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,OUTSIDE WATER,PROTECTED WELL,583,0.22,569
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,OUTSIDE WATER,UN-PROTECTED WELL,1882,0.72,1769
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,OUTSIDE WATER,SPRING,1023,0.39,1001
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,OUTSIDE WATER,CANAL/RIVER/POND,8653,3.31,7919
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,OUTSIDE WATER,OTHERS,9838,3.76,8934
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,COOKING FUEL,WOOD,248758,95.15,6004
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,COOKING FUEL,GAS,6562,2.51,5268
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,COOKING FUEL,KEROSENE OIL,1059,0.41,569
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,COOKING FUEL,OTHERS,5064,1.94,1769
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LIGHTING SOURCE,ELECTRICITY,248758,95.15,228892
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LIGHTING SOURCE,KEROSENE OIL,6562,2.51,5273
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LIGHTING SOURCE,GAS LAMP,1059,0.41,954
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LIGHTING SOURCE,OTHERS,5064,1.94,4500
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,INSIDE WATER,TOTAL INSIDE,227047,86.84,7786
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,INSIDE WATER,TAP,92313,35.31,2374
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,INSIDE WATER,ELECTRIC/HAND PUMP,116834,44.69,5173
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,INSIDE WATER,PROTECTED WELL,696,0.27,13
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,INSIDE WATER,UN-PROTECTED WELL,2685,1.03,19
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,INSIDE WATER,OTHERS,14519,5.55,207
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,OUTSIDE WATER,TOTAL OUTSIDE,34396,13.16,407
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,OUTSIDE WATER,TAP,6652,2.54,77
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,OUTSIDE WATER,ELECTRIC/HAND PUMP,5765,2.21,82
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,OUTSIDE WATER,PROTECTED WELL,583,0.22,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,OUTSIDE WATER,UN-PROTECTED WELL,1882,0.72,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,OUTSIDE WATER,SPRING,1023,0.39,4
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,OUTSIDE WATER,CANAL/RIVER/POND,8653,3.31,53
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,OUTSIDE WATER,OTHERS,9838,3.76,190
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,COOKING FUEL,WOOD,248758,95.15,77
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,COOKING FUEL,GAS,6562,2.51,82
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,COOKING FUEL,KEROSENE OIL,1059,0.41,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,COOKING FUEL,OTHERS,5064,1.94,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LIGHTING SOURCE,ELECTRICITY,248758,95.15,7124
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LIGHTING SOURCE,KEROSENE OIL,6562,2.51,923
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LIGHTING SOURCE,GAS LAMP,1059,0.41,36
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LIGHTING SOURCE,OTHERS,5064,1.94,110
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,INSIDE WATER,TOTAL INSIDE,227047,86.84,11106
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,INSIDE WATER,TAP,92313,35.31,4238
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,INSIDE WATER,ELECTRIC/HAND PUMP,116834,44.69,5776
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,INSIDE WATER,PROTECTED WELL,696,0.27,34
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,INSIDE WATER,UN-PROTECTED WELL,2685,1.03,169
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,INSIDE WATER,OTHERS,14519,5.55,889
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,OUTSIDE WATER,TOTAL OUTSIDE,34396,13.16,2525
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,OUTSIDE WATER,TAP,6652,2.54,571
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,OUTSIDE WATER,ELECTRIC/HAND PUMP,5765,2.21,415
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,OUTSIDE WATER,PROTECTED WELL,583,0.22,14
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,OUTSIDE WATER,UN-PROTECTED WELL,1882,0.72,112
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,OUTSIDE WATER,SPRING,1023,0.39,18
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,OUTSIDE WATER,CANAL/RIVER/POND,8653,3.31,681
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,OUTSIDE WATER,OTHERS,9838,3.76,714
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,COOKING FUEL,WOOD,248758,95.15,571
