province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,1996039,51322,332441,695377,994984,958672,335557,470936,845352,967715,830166,928933,105454,72768
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,1028164,26302,167934,359151,521923,508451,176191,241549,428582,491414,418312,467316,52077,36556
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,967668,25020,164507,336226,473053,450155,159300,229296,416599,476114,411693,461436,53354,36192
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,207,0,0,0,8,66,66,91,171,187,161,181,23,20
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,1658743,43398,285025,596986,845821,798410,269399,378911,684492,783377,672907,755389,88076,61330
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,MALE,855496,22207,143716,308148,444195,425313,142562,195290,347512,398047,338797,379913,43678,30982
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,FEMALE,803097,21191,141309,288838,401621,373045,126785,183550,336856,385195,333995,375346,44380,30333
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,TRANSGENDER,150,0,0,0,5,52,52,71,124,135,115,130,18,15
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,ALL SEXES,337296,7924,47416,98391,149163,160262,66158,92025,160860,184338,157259,173544,17378,11438
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,MALE,172668,4095,24218,51003,77728,83138,33629,46259,81070,93367,79515,87403,8399,5574
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,FEMALE,164571,3829,23198,47388,71432,77110,32515,45746,79743,90919,77698,86090,8974,5859
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,TRANSGENDER,57,0,0,0,3,14,14,20,47,52,46,51,5,5
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,ALL SEXES,34191,782,5740,12456,17551,16104,4864,6868,13492,15782,13753,15619,2047,1429
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,MALE,18280,363,2731,6177,9199,9161,3085,4114,7502,8706,7391,8395,1094,767
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,FEMALE,15909,419,3009,6279,8352,6943,1779,2753,5988,7074,6360,7222,953,662
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,TRANSGENDER,2,0,0,0,0,0,0,1,2,2,2,2,0,0
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,ALL SEXES,34191,782,5740,12456,17551,16104,4864,6868,13492,15782,13753,15619,2047,1429
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,MALE,18280,363,2731,6177,9199,9161,3085,4114,7502,8706,7391,8395,1094,767
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,FEMALE,15909,419,3009,6279,8352,6943,1779,2753,5988,7074,6360,7222,953,662
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,TRANSGENDER,2,0,0,0,0,0,0,1,2,2,2,2,0,0
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,TOTAL,ALL SEXES,849389,20637,135776,287273,416625,413685,150032,209095,366117,418794,357675,400266,45644,31166
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,TOTAL,MALE,433764,10535,68362,147969,217477,217277,77417,105689,183113,209941,178279,199332,22456,15601
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,TOTAL,FEMALE,415556,10102,67414,139304,199148,196387,72594,103375,182947,208791,179336,200867,23178,15558
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,TOTAL,TRANSGENDER,69,0,0,0,0,21,21,31,57,62,60,67,10,7
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,RURAL,ALL SEXES,739299,17983,121196,257253,370067,361127,126874,177135,311506,356216,304412,341806,40025,27634
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,RURAL,MALE,377811,9205,60912,132431,193268,190303,65856,89828,155902,178578,151616,170139,19740,13874
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,RURAL,FEMALE,361435,8778,60284,124822,176799,170805,60999,87280,155561,177591,152751,171616,20276,13754
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,RURAL,TRANSGENDER,53,0,0,0,0,19,19,27,43,47,45,51,9,6
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,URBAN,ALL SEXES,110090,2654,14580,30020,46558,52558,23158,31960,54611,62578,53263,58460,5619,3532
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,URBAN,MALE,55953,1330,7450,15538,24209,26974,11561,15861,27211,31363,26663,29193,2716,1727
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,URBAN,FEMALE,54121,1324,7130,14482,22349,25582,11595,16095,27386,31200,26585,29251,2902,1804
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,URBAN,TRANSGENDER,16,0,0,0,0,2,2,4,14,15,15,16,1,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,TOTAL,ALL SEXES,706770,18145,115235,238674,343913,335092,120998,169181,306767,351319,300920,336355,37619,26122
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,TOTAL,MALE,364183,9385,58611,123784,180177,176715,62949,86281,155665,178752,152395,169921,18547,13054
