province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,TOTAL,1996039
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,URDU,58480
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,PUNJABI,54748
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,SINDHI,3843
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,PUSHTO,10468
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,BALOCHI,374247
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,KASHMIRI,377
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,SARAIKI,1489157
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,HINDKO,671
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,BRAHVI,2256
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,OTHER,1792
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,TOTAL,1028164
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,URDU,29979
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,PUNJABI,28165
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,SINDHI,1991
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,PUSHTO,5627
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,BALOCHI,195031
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,KASHMIRI,205
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,SARAIKI,764565
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,HINDKO,351
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,BRAHVI,1311
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,OTHER,939
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,TOTAL,967668
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,URDU,28495
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,PUNJABI,26572
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,SINDHI,1849
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,PUSHTO,4840
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,BALOCHI,179176
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,KASHMIRI,172
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,SARAIKI,724446
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,HINDKO,320
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,BRAHVI,945
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,OTHER,853
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,TOTAL,207
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,URDU,6
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,PUNJABI,11
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,SINDHI,3
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,PUSHTO,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,BALOCHI,40
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,KASHMIRI,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,SARAIKI,146
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,HINDKO,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,BRAHVI,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,OTHER,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,TOTAL,1658743
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,URDU,19421
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,PUNJABI,36070
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,SINDHI,3365
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,PUSHTO,8295
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,BALOCHI,363790
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,KASHMIRI,240
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,SARAIKI,1223617
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,HINDKO,604
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,BRAHVI,1896
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,OTHER,1445
