province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,1996039,100,REGULAR,261443,98.74,1945158
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,1996039,100,INSTITUTIONAL,3119,1.18,49635
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,1996039,100,HOMELESS,219,0.08,1246
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,1996039,100,TOTAL,264781,100,1996039
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,1028164,51.51,REGULAR,261443,98.74,1000825
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,1028164,51.51,INSTITUTIONAL,3119,1.18,26662
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,1028164,51.51,HOMELESS,219,0.08,677
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,1028164,51.51,TOTAL,264781,100,1028164
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,967668,48.48,REGULAR,261443,98.74,944133
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,967668,48.48,INSTITUTIONAL,3119,1.18,22966
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,967668,48.48,HOMELESS,219,0.08,569
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,967668,48.48,TOTAL,264781,100,967668
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,207,0.01,REGULAR,261443,98.74,200
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,207,0.01,INSTITUTIONAL,3119,1.18,7
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,207,0.01,HOMELESS,219,0.08,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,207,0.01,TOTAL,264781,100,207
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,1658743,100,REGULAR,215205,98.75,1617114
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,1658743,100,INSTITUTIONAL,2510,1.15,40401
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,1658743,100,HOMELESS,212,0.1,1228
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,ALL SEXES,1658743,100,TOTAL,217927,100,1658743
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,MALE,855496,51.57,REGULAR,215205,98.75,833408
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,MALE,855496,51.57,INSTITUTIONAL,2510,1.15,21422
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,MALE,855496,51.57,HOMELESS,212,0.1,666
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,MALE,855496,51.57,TOTAL,217927,100,855496
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,FEMALE,803097,48.42,REGULAR,215205,98.75,783563
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,FEMALE,803097,48.42,INSTITUTIONAL,2510,1.15,18972
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,FEMALE,803097,48.42,HOMELESS,212,0.1,562
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,FEMALE,803097,48.42,TOTAL,217927,100,803097
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,TRANSGENDER,150,0.01,REGULAR,215205,98.75,143
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,TRANSGENDER,150,0.01,INSTITUTIONAL,2510,1.15,7
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,TRANSGENDER,150,0.01,HOMELESS,212,0.1,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,TRANSGENDER,150,0.01,TOTAL,217927,100,150
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,ALL SEXES,337296,100,REGULAR,46238,98.69,328044
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,ALL SEXES,337296,100,INSTITUTIONAL,609,1.3,9234
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,ALL SEXES,337296,100,HOMELESS,7,0.01,18
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,ALL SEXES,337296,100,TOTAL,46854,100,337296
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,MALE,172668,51.19,REGULAR,46238,98.69,167417
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,MALE,172668,51.19,INSTITUTIONAL,609,1.3,5240
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,MALE,172668,51.19,HOMELESS,7,0.01,11
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,MALE,172668,51.19,TOTAL,46854,100,172668
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,FEMALE,164571,48.79,REGULAR,46238,98.69,160570
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,FEMALE,164571,48.79,INSTITUTIONAL,609,1.3,3994
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,FEMALE,164571,48.79,HOMELESS,7,0.01,7
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,FEMALE,164571,48.79,TOTAL,46854,100,164571
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,TRANSGENDER,57,0.02,REGULAR,46238,98.69,57
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,TRANSGENDER,57,0.02,INSTITUTIONAL,609,1.3,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,TRANSGENDER,57,0.02,HOMELESS,7,0.01,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,TRANSGENDER,57,0.02,TOTAL,46854,100,57
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,ALL SEXES,34191,100,REGULAR,5156,99.21,33811
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,ALL SEXES,34191,100,INSTITUTIONAL,40,0.77,379
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,ALL SEXES,34191,100,HOMELESS,1,0.02,1
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,ALL SEXES,34191,100,TOTAL,5197,100,34191
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,MALE,18280,53.46,REGULAR,5156,99.21,18022
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,MALE,18280,53.46,INSTITUTIONAL,40,0.77,257
