province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,WALL,BAKED BRICKS/BLOCKS/STONES,121217,46.36,110797
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,WALL,UNBAKED BRICKS/MUD,112731,43.12,104925
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,WALL,WOOD/BAMBOO,16294,6.23,14302
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,WALL,OTHERS,11201,4.28,9595
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,ROOF,RCC/RBC,6300,2.41,5247
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,ROOF,CEMENT/IRON SHEETS,3658,1.4,3366
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,ROOF,GARDER/T.IRON,136649,52.27,126989
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,ROOF,WOOD/BAMBOO,102801,39.32,93667
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,ROOF,OTHERS,12035,4.6,10350
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,WALL,BAKED BRICKS/BLOCKS/STONES,121217,46.36,6332
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,WALL,UNBAKED BRICKS/MUD,112731,43.12,1354
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,WALL,WOOD/BAMBOO,16294,6.23,315
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,WALL,OTHERS,11201,4.28,192
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,ROOF,RCC/RBC,6300,2.41,723
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,ROOF,CEMENT/IRON SHEETS,3658,1.4,103
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,ROOF,GARDER/T.IRON,136649,52.27,5421
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,ROOF,WOOD/BAMBOO,102801,39.32,1739
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,ROOF,OTHERS,12035,4.6,207
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,WALL,BAKED BRICKS/BLOCKS/STONES,121217,46.36,4088
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,WALL,UNBAKED BRICKS/MUD,112731,43.12,6452
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,WALL,WOOD/BAMBOO,16294,6.23,1677
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,WALL,OTHERS,11201,4.28,1414
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,ROOF,RCC/RBC,6300,2.41,330
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,ROOF,CEMENT/IRON SHEETS,3658,1.4,189
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,ROOF,GARDER/T.IRON,136649,52.27,4239
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,ROOF,WOOD/BAMBOO,102801,39.32,7395
