province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,KITCHEN,SEPARATE,72097,27.58,66397
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,KITCHEN,SHARED,34920,13.36,32771
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,KITCHEN,NONE,154426,59.07,140451
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,BATH,SEPARATE,81428,31.15,73876
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,BATH,SHARED,44092,16.86,41286
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,BATH,NONE,135923,51.99,124457
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LATRINE,SEWER,27748,10.61,24244
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LATRINE,SEPTIC TANK,12646,4.84,11731
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LATRINE,OPEN DRAIN,62607,23.95,56942
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LATRINE,PIT WITH SLAB,39286,15.03,36885
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LATRINE,OTHER,13507,5.17,12847
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,239619,91.65,LATRINE,NONE,105649,40.41,96970
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,KITCHEN,SEPARATE,72097,27.58,3722
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,KITCHEN,SHARED,34920,13.36,1031
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,KITCHEN,NONE,154426,59.07,3440
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,BATH,SEPARATE,81428,31.15,5153
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,BATH,SHARED,44092,16.86,1412
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,BATH,NONE,135923,51.99,1628
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LATRINE,SEWER,27748,10.61,2713
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LATRINE,SEPTIC TANK,12646,4.84,519
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LATRINE,OPEN DRAIN,62607,23.95,2728
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LATRINE,PIT WITH SLAB,39286,15.03,1106
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LATRINE,OTHER,13507,5.17,82
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8193,3.13,LATRINE,NONE,105649,40.41,1045
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,KITCHEN,SEPARATE,72097,27.58,1978
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,KITCHEN,SHARED,34920,13.36,1118
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,KITCHEN,NONE,154426,59.07,10535
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,BATH,SEPARATE,81428,31.15,2399
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,BATH,SHARED,44092,16.86,1394
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,BATH,NONE,135923,51.99,9838
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,LATRINE,SEWER,27748,10.61,791
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,LATRINE,SEPTIC TANK,12646,4.84,396
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,LATRINE,OPEN DRAIN,62607,23.95,2937
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,LATRINE,PIT WITH SLAB,39286,15.03,1295
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,LATRINE,OTHER,13507,5.17,578
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,13631,5.21,LATRINE,NONE,105649,40.41,7634
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,KITCHEN,SEPARATE,47265,21.96,45150
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,KITCHEN,SHARED,27404,12.73,26225
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,KITCHEN,NONE,140536,65.3,129248
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,BATH,SEPARATE,50324,23.38,47680
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,BATH,SHARED,34242,15.91,32746
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,BATH,NONE,130639,60.7,120197
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,LATRINE,SEWER,8951,4.16,8361
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,LATRINE,SEPTIC TANK,10632,4.94,10162
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,LATRINE,OPEN DRAIN,45406,21.1,42403
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,LATRINE,PIT WITH SLAB,34005,15.8,32289
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,OWNED,200623,93.22,LATRINE,OTHER,13042,6.06,12420
