province_name,district_code,district_name,area_name,area_type,information_source,count
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,231555
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RADIO,8771
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TV,73431
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,NEWSPAPER,5955
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MOBILE,1872
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,COMPUTER/INTERNET,228633
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,187413
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,RADIO,8034
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,TV,41072
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,NEWSPAPER,4056
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,MOBILE,1071
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,RURAL,COMPUTER/INTERNET,185368
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,44142
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,RADIO,737
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,TV,32359
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,NEWSPAPER,1899
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,MOBILE,801
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,URBAN,COMPUTER/INTERNET,43265
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,4058
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,RADIO,55
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,TV,19
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,NEWSPAPER,5
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,MOBILE,4
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,TOTAL,COMPUTER/INTERNET,4043
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,4058
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,RADIO,55
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,TV,19
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,NEWSPAPER,5
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,MOBILE,4
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,RURAL,COMPUTER/INTERNET,4043
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,0
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,URBAN,RADIO,0
PUNJAB,068,RAJANPUR DISTRICT,DE-EXCLUDED AREA RAJANPUR,URBAN,TV,0
