province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,1 PERSON,1,3844,1.47,1.53,122059,46.69,5.74,2670
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,2 PERSONS,1,16362,6.26,1.35,122059,46.69,5.74,12664
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,3 PERSONS,1,19700,7.54,1.45,122059,46.69,5.74,14138
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,4 PERSONS,1,24536,9.38,1.55,122059,46.69,5.74,15938
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,5 PERSONS,1,28382,10.86,1.65,122059,46.69,5.74,16640
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,6 PERSONS,1,30640,11.72,1.76,122059,46.69,5.74,15965
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,7 PERSONS,1,29859,11.42,1.84,122059,46.69,5.74,13982
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,8 PERSONS,1,26209,10.02,1.94,122059,46.69,5.74,10886
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,9 PERSONS,1,20839,7.97,2.06,122059,46.69,5.74,7536
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,61072,23.36,2.83,122059,46.69,5.74,11640
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,1 PERSON,2,3844,1.47,1.53,78701,30.1,7.65,717
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,2 PERSONS,2,16362,6.26,1.35,78701,30.1,7.65,2557
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,3 PERSONS,2,19700,7.54,1.45,78701,30.1,7.65,3775
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,4 PERSONS,2,24536,9.38,1.55,78701,30.1,7.65,5864
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,5 PERSONS,2,28382,10.86,1.65,78701,30.1,7.65,7905
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,6 PERSONS,2,30640,11.72,1.76,78701,30.1,7.65,9744
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,7 PERSONS,2,29859,11.42,1.84,78701,30.1,7.65,10521
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,8 PERSONS,2,26209,10.02,1.94,78701,30.1,7.65,9860
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,9 PERSONS,2,20839,7.97,2.06,78701,30.1,7.65,8091
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,61072,23.36,2.83,78701,30.1,7.65,19667
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,1 PERSON,3,3844,1.47,1.53,33013,12.63,9.35,250
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,2 PERSONS,3,16362,6.26,1.35,33013,12.63,9.35,695
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,3 PERSONS,3,19700,7.54,1.45,33013,12.63,9.35,1098
