province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,1,239619,91.65,122059,46.69,111443
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,1,8193,3.13,122059,46.69,2639
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,1,13631,5.21,122059,46.69,7977
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,2,239619,91.65,78701,30.1,71556
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,2,8193,3.13,78701,30.1,3535
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,2,13631,5.21,78701,30.1,3610
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,3,239619,91.65,33013,12.63,30564
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,3,8193,3.13,33013,12.63,1237
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,3,13631,5.21,33013,12.63,1212
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,4,239619,91.65,14867,5.69,13916
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,4,8193,3.13,14867,5.69,471
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,4,13631,5.21,14867,5.69,480
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,5,239619,91.65,5731,2.19,5391
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,5,8193,3.13,5731,2.19,171
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,5,13631,5.21,5731,2.19,169
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,6,239619,91.65,2953,1.13,2836
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,6,8193,3.13,2953,1.13,59
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,6,13631,5.21,2953,1.13,58
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,7,239619,91.65,1933,0.74,1839
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,7,8193,3.13,1933,0.74,45
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,7,13631,5.21,1933,0.74,49
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,8,239619,91.65,864,0.33,815
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,8,8193,3.13,864,0.33,16
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,8,13631,5.21,864,0.33,33
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,OWNED,9,239619,91.65,1322,0.51,1259
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENTED,9,8193,3.13,1322,0.51,20
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,RENT FREE,9,13631,5.21,1322,0.51,43
