province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,1368659,188252,35544,35384,36263,40316,40745,192830,39130,38201,39720,38618,37161,151114,34018,31780,29568,28522,27226,131214,26745,26777,28348,24570,24774,113868,24264,23120,22603,21986,21895,106591,22584,21293,21321,20168,21225,89964,19248,19131,18158,16724,16703,81224,16078,16753,17672,14589,16132,63844,13238,13969,13726,11640,11271,57768,10219,11685,12979,11084,11801,52953,10172,12054,11915,9850,8962,38472,7505,8480,8958,6456,7073,33288,6262,7281,7442,6320,5983,25739,5158,5652,5964,4384,4581,18277,4099,4149,3984,3168,2877,23261
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MALE,699606,96692,18221,18185,18533,20887,20866,100699,20375,19988,20737,20069,19530,80438,17638,16760,15648,15572,14820,67694,14403,13909,14667,12184,12531,56171,11733,11493,11044,10926,10975,52002,10528,10390,10622,10043,10419,44079,9052,9411,8741,8370,8505,40381,7822,8485,8790,7385,7899,31796,6323,6852,6795,5934,5892,29666,5172,5941,6388,5941,6224,27618,5342,6167,5920,5301,4888,19943,4125,4355,4398,3409,3656,17256,3180,3767,3759,3316,3234,13596,2666,2942,3101,2359,2528,9733,2124,2248,2069,1695,1597,11842
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,FEMALE,668914,91560,17323,17199,17730,19429,19879,92131,18755,18213,18983,18549,17631,70676,16380,15020,13920,12950,12406,63504,12337,12863,13680,12383,12241,57677,12526,11625,11553,11055,10918,54572,12048,10900,10695,10124,10805,45866,10185,9720,9411,8353,8197,40832,8250,8267,8881,7204,8230,32042,6913,7117,6929,5704,5379,28100,5046,5744,6591,5143,5576,25321,4825,5886,5994,4546,4070,18522,3377,4125,4560,3043,3417,16026,3080,3514,3682,3002,2748,12139,2489,2709,2863,2025,2053,8538,1971,1901,1914,1473,1279,11408
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TRANSGENDER,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,5,1,3,2,20,5,2,6,5,2,17,8,3,4,1,1,19,11,0,6,1,1,11,6,1,1,0,3,6,2,0,2,2,0,2,1,0,0,0,1,14,5,1,1,3,4,7,3,0,0,4,0,6,2,0,1,2,1,4,3,1,0,0,0,6,4,0,1,0,1,11
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,ALL SEXES,946429,134877,25391,24666,25927,29004,29889,137330,27954,27431,28012,28077,25856,103774,24568,21170,20533,18977,18526,88368,17995,18062,19565,16582,16164,75573,16836,14838,15121,14308,14470,70862,15721,13828,13979,13408,13926,59433,13203,12446,12132,10758,10894,55611,11471,11338,12105,9704,10993,43351,9262,9414,9591,7656,7428,39929,7191,7907,9101,7581,8149,36686,7255,8194,8353,6776,6108,27042,5348,5886,6470,4449,4889,23447,4536,5022,5256,4362,4271,19045,3839,4130,4477,3186,3413,13642,3162,3047,2959,2317,2157,17459
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,MALE,483451,69387,13051,12713,13271,15038,15314,71936,14609,14394,14678,14616,13639,55438,12689,11272,10854,10490,10133,45429,9727,9394,10110,8023,8175,37104,7937,7375,7339,7157,7296,34236,7174,6638,6962,6689,6773,28852,6040,6093,5824,5338,5557,27509,5547,5731,6006,4872,5353,21264,4282,4551,4693,3858,3880,20529,3562,4091,4474,4067,4335,19205,3782,4248,4151,3661,3363,14013,2947,2998,3147,2372,2549,12146,2252,2630,2648,2273,2343,10138,1987,2190,2346,1711,1904,7320,1642,1684,1540,1251,1203,8945
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,FEMALE,462899,65490,12340,11953,12656,13966,14575,65394,13345,13037,13334,13461,12217,48336,11879,9898,9679,8487,8393,42930,8265,8664,9455,8558,7988,38457,8897,7462,7779,7147,7172,36617,8543,7187,7015,6719,7153,30571,7156,6353,6305,5420,5337,28100,5923,5607,6099,4832,5639,22083,4979,4863,4896,3797,3548,19399,3629,3816,4627,3514,3813,17474,3470,3945,4202,3115,2742,13026,2400,2888,3323,2075,2340,11296,2282,2392,2607,2088,1927,8903,1849,1939,2131,1475,1509,6317,1517,1363,1418,1066,953,8506
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,TRANSGENDER,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,1,1,12,2,1,3,4,2,9,4,3,2,0,0,10,7,0,3,0,0,2,1,0,0,0,1,4,1,0,2,1,0,1,0,0,0,0,1,7,3,1,0,0,3,3,1,0,0,2,0,5,2,0,1,1,1,4,3,1,0,0,0,5,3,0,1,0,1,8
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,ALL SEXES,422230,53375,10153,10718,10336,11312,10856,55500,11176,10770,11708,10541,11305,47340,9450,10610,9035,9545,8700,42846,8750,8715,8783,7988,8610,38295,7428,8282,7482,7678,7425,35729,6863,7465,7342,6760,7299,30531,6045,6685,6026,5966,5809,25613,4607,5415,5567,4885,5139,20493,3976,4555,4135,3984,3843,17839,3028,3778,3878,3503,3652,16267,2917,3860,3562,3074,2854,11430,2157,2594,2488,2007,2184,9841,1726,2259,2186,1958,1712,6694,1319,1522,1487,1198,1168,4635,937,1102,1025,851,720,5802
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,MALE,216155,27305,5170,5472,5262,5849,5552,28763,5766,5594,6059,5453,5891,25000,4949,5488,4794,5082,4687,22265,4676,4515,4557,4161,4356,19067,3796,4118,3705,3769,3679,17766,3354,3752,3660,3354,3646,15227,3012,3318,2917,3032,2948,12872,2275,2754,2784,2513,2546,10532,2041,2301,2102,2076,2012,9137,1610,1850,1914,1874,1889,8413,1560,1919,1769,1640,1525,5930,1178,1357,1251,1037,1107,5110,928,1137,1111,1043,891,3458,679,752,755,648,624,2413,482,564,529,444,394,2897
