province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,1,185184,84.92,63751,29.23,51855
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,1,12005,5.51,63751,29.23,3091
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,1,20875,9.57,63751,29.23,8805
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,2,185184,84.92,76877,35.25,64730
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,2,12005,5.51,76877,35.25,4695
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,2,20875,9.57,76877,35.25,7452
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,3,185184,84.92,40590,18.61,35116
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,3,12005,5.51,40590,18.61,2728
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,3,20875,9.57,40590,18.61,2746
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,4,185184,84.92,20130,9.23,17971
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,4,12005,5.51,20130,9.23,972
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,4,20875,9.57,20130,9.23,1187
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,5,185184,84.92,8351,3.83,7697
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,5,12005,5.51,8351,3.83,320
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,5,20875,9.57,8351,3.83,334
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,6,185184,84.92,4119,1.89,3859
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,6,12005,5.51,4119,1.89,112
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,6,20875,9.57,4119,1.89,148
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,7,185184,84.92,2002,0.92,1847
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,7,12005,5.51,2002,0.92,53
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,7,20875,9.57,2002,0.92,102
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,8,185184,84.92,999,0.46,944
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,8,12005,5.51,999,0.46,15
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,8,20875,9.57,999,0.46,40
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,9,185184,84.92,1245,0.57,1165
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,9,12005,5.51,1245,0.57,19
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,9,20875,9.57,1245,0.57,61
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,OWNED,1,131708,87.7,46746,31.13,38671
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,RENTED,1,1932,1.29,46746,31.13,651
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,RENT FREE,1,16538,11.01,46746,31.13,7424
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,OWNED,2,131708,87.7,54279,36.14,47404
