province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,185184,84.92,WALL,BAKED BRICKS/BLOCKS/STONES,181448,83.21,156990
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,185184,84.92,WALL,UNBAKED BRICKS/MUD,30981,14.21,23867
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,185184,84.92,WALL,WOOD/BAMBOO,1555,0.71,1131
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,185184,84.92,WALL,OTHERS,4080,1.87,3196
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,185184,84.92,ROOF,RCC/RBC,14911,6.84,11124
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,185184,84.92,ROOF,CEMENT/IRON SHEETS,2673,1.23,2116
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,185184,84.92,ROOF,GARDER/T.IRON,150287,68.92,132921
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,185184,84.92,ROOF,WOOD/BAMBOO,46185,21.18,35978
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,OWNED,185184,84.92,ROOF,OTHERS,4008,1.84,3045
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,12005,5.51,WALL,BAKED BRICKS/BLOCKS/STONES,181448,83.21,11177
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,12005,5.51,WALL,UNBAKED BRICKS/MUD,30981,14.21,511
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,12005,5.51,WALL,WOOD/BAMBOO,1555,0.71,117
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,12005,5.51,WALL,OTHERS,4080,1.87,200
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,12005,5.51,ROOF,RCC/RBC,14911,6.84,2454
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,12005,5.51,ROOF,CEMENT/IRON SHEETS,2673,1.23,246
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,12005,5.51,ROOF,GARDER/T.IRON,150287,68.92,6942
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,12005,5.51,ROOF,WOOD/BAMBOO,46185,21.18,2156
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENTED,12005,5.51,ROOF,OTHERS,4008,1.84,207
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,20875,9.57,WALL,BAKED BRICKS/BLOCKS/STONES,181448,83.21,13281
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,20875,9.57,WALL,UNBAKED BRICKS/MUD,30981,14.21,6603
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,20875,9.57,WALL,WOOD/BAMBOO,1555,0.71,307
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,20875,9.57,WALL,OTHERS,4080,1.87,684
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,20875,9.57,ROOF,RCC/RBC,14911,6.84,1333
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,20875,9.57,ROOF,CEMENT/IRON SHEETS,2673,1.23,311
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,RENT FREE,20875,9.57,ROOF,GARDER/T.IRON,150287,68.92,10424
