province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,TOTAL,218064
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,01,5076
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,02,14366
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,03,19151
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,04,26938
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,05,33745
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,06,34137
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,07,26710
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,08,18813
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,09,12415
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,1353573,10 AND UP,26713
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,TOTAL,150178
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,01,3405
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,02,10097
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,03,13126
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,04,18156
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,05,22338
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,06,23073
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,07,18846
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,08,13530
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,09,9027
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,936344,10 AND UP,18580
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,TOTAL,67886
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,01,1671
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,02,4269
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,03,6025
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,04,8782
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,05,11407
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,06,11064
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,07,7864
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,08,5283
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,09,3388
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,URBAN,417229,10 AND UP,8133
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,TOTAL,59006
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,01,1341
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,02,3995
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,03,5098
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,04,7085
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,05,8789
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,06,9005
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,07,7262
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,08,5276
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,09,3637
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,TOTAL,369844,10 AND UP,7518
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,TOTAL,53710
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,01,1245
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,02,3677
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,03,4659
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,04,6479
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,05,7927
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,06,8141
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,07,6602
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,08,4816
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,09,3337
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,RURAL,336234,10 AND UP,6827
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,TOTAL,5296
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,01,96
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,02,318
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,03,439
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,04,606
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,05,862
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,06,864
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,07,660
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,08,460
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,09,300
PUNJAB,058,CHINIOT DISTRICT,BHAWANA TEHSIL,URBAN,33610,10 AND UP,691
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,TOTAL,84994
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,01,1805
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,02,4844
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,03,6810
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,04,9881
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,05,13120
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,06,13432
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,07,10606
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,08,7485
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,09,5003
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,TOTAL,548155,10 AND UP,12008
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,TOTAL,42678
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,01,954
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,02,2669
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,03,3546
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,04,4888
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,05,6286
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,06,6447
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,07,5507
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,08,3966
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,09,2636
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,RURAL,272365,10 AND UP,5779
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,TOTAL,42316
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,01,851
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,02,2175
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,03,3264
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,04,4993
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,05,6834
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,06,6985
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,07,5099
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,08,3519
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,09,2367
PUNJAB,058,CHINIOT DISTRICT,CHINIOT TEHSIL,URBAN,275790,10 AND UP,6229
PUNJAB,058,CHINIOT DISTRICT,LALIAN TEHSIL,TOTAL,435574,TOTAL,74064
PUNJAB,058,CHINIOT DISTRICT,LALIAN TEHSIL,TOTAL,435574,01,1930
