province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,1368659,0,REGULAR,218064,99.43,1353573
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,1368659,0,INSTITUTIONAL,1217,0.55,14967
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,1368659,0,HOMELESS,31,0.01,119
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,1368659,0,TOTAL,219312,NA,1368659
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MALE,699606,51.12,REGULAR,218064,99.43,690140
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MALE,699606,51.12,INSTITUTIONAL,1217,0.55,9400
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MALE,699606,51.12,HOMELESS,31,0.01,66
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MALE,699606,51.12,TOTAL,219312,NA,699606
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,FEMALE,668914,48.87,REGULAR,218064,99.43,663298
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,FEMALE,668914,48.87,INSTITUTIONAL,1217,0.55,5563
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,FEMALE,668914,48.87,HOMELESS,31,0.01,53
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,FEMALE,668914,48.87,TOTAL,219312,NA,668914
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TRANSGENDER,139,0.01,REGULAR,218064,99.43,135
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TRANSGENDER,139,0.01,INSTITUTIONAL,1217,0.55,4
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TRANSGENDER,139,0.01,HOMELESS,31,0.01,0
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TRANSGENDER,139,0.01,TOTAL,219312,NA,139
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,ALL SEXES,946429,0,REGULAR,150178,99.36,936344
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,ALL SEXES,946429,0,INSTITUTIONAL,945,0.63,10011
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,ALL SEXES,946429,0,HOMELESS,24,0.02,74
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,ALL SEXES,946429,0,TOTAL,151147,NA,946429
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,MALE,483451,51.08,REGULAR,150178,99.36,477679
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,MALE,483451,51.08,INSTITUTIONAL,945,0.63,5734
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,MALE,483451,51.08,HOMELESS,24,0.02,38
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,MALE,483451,51.08,TOTAL,151147,NA,483451
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,FEMALE,462899,48.91,REGULAR,150178,99.36,458586
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,FEMALE,462899,48.91,INSTITUTIONAL,945,0.63,4277
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,FEMALE,462899,48.91,HOMELESS,24,0.02,36
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,FEMALE,462899,48.91,TOTAL,151147,NA,462899
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,TRANSGENDER,79,0.01,REGULAR,150178,99.36,79
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,TRANSGENDER,79,0.01,INSTITUTIONAL,945,0.63,0
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,TRANSGENDER,79,0.01,HOMELESS,24,0.02,0
