province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,KITCHEN,SEPARATE,13521,66.58,13297
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,KITCHEN,SHARED,4093,20.16,4031
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,KITCHEN,NONE,2693,13.26,2667
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,BATH,SEPARATE,14123,69.55,13883
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,BATH,SHARED,3479,17.13,3434
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,BATH,NONE,2705,13.32,2678
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,LATRINE,SEWER,591,2.91,577
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,LATRINE,SEPTIC TANK,589,2.9,538
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,LATRINE,OPEN DRAIN,4495,22.14,4471
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,LATRINE,PIT WITH SLAB,2217,10.92,2152
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,LATRINE,OTHER,5224,25.73,5113
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,OWNED,19995,98.46,LATRINE,NONE,7191,35.41,7144
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,KITCHEN,SEPARATE,13521,66.58,44
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,KITCHEN,SHARED,4093,20.16,47
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,KITCHEN,NONE,2693,13.26,15
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,BATH,SEPARATE,14123,69.55,58
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,BATH,SHARED,3479,17.13,31
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,BATH,NONE,2705,13.32,17
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,LATRINE,SEWER,591,2.91,12
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,LATRINE,SEPTIC TANK,589,2.9,22
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,LATRINE,OPEN DRAIN,4495,22.14,18
BALOCHISTAN,133,SHERANI DISTRICT,SHERANI DISTRICT,TOTAL,RENTED,106,0.52,LATRINE,PIT WITH SLAB,2217,10.92,11
