province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,099,THARPARKAR DISTRICT,NA,NA,NA,YES,THARPARKAR DISTRICT,NA,273027,33397,11896,227734,37627,57792,1125,212875,160981,74956,5.5
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,NA,NA,YES,CHACHRO TALUKA,NA,49954,3648,1703,44603,7572,12175,288,35968,24824,9918,6.5
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO STC,NA,YES,CHACHRO STC,NA,8587,582,235,7770,1662,1159,46,5533,4328,1436,6.63
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO STC,CHACHRO TC,YES,CHACHRO TC,NA,3053,256,45,2752,1433,11,12,2292,1071,206,6.09
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO STC,CHACHRO TC,NO,CHACHRO,0000000,1171,108,15,1048,552,0,1,955,149,76,5.2
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO STC,CHACHRO TC,NO,MILKAM,0000000,1882,148,30,1704,881,11,11,1337,922,130,6.64
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO STC,MITHRIO CHARAN TC,YES,MITHRIO CHARAN TC,NA,5534,326,190,5018,229,1148,34,3241,3257,1230,6.93
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO STC,MITHRIO CHARAN TC,NO,MITHRIO CHARAN,0000000,5534,326,190,5018,229,1148,34,3241,3257,1230,6.93
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,KANTIO STC,NA,YES,KANTIO STC,NA,8918,1043,610,7265,900,4302,22,6549,3332,924,5.93
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,KANTIO STC,HANJITAL TC,YES,HANJITAL TC,NA,2953,361,136,2456,164,1343,4,1853,1097,302,5.68
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,KANTIO STC,HANJITAL TC,NO,BABU VERO,0000000,1432,182,103,1147,16,705,3,434,471,179,5.65
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,KANTIO STC,HANJITAL TC,NO,HANJITAL,0000000,1521,179,33,1309,148,638,1,1419,626,123,5.71
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,KANTIO STC,KANTIO TC,YES,KANTIO TC,NA,5965,682,474,4809,736,2959,18,4696,2235,622,6.06
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,KANTIO STC,KANTIO TC,NO,KANTIO,0000000,3468,656,83,2729,469,2137,13,3355,1820,567,5.58
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,KANTIO STC,KANTIO TC,NO,TAR HAMIR,0000000,2497,26,391,2080,267,822,5,1341,415,55,6.72
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RAJORO STC,NA,YES,RAJORO STC,NA,9452,904,242,8306,1102,2102,38,7166,3871,989,5.78
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RAJORO STC,HAJI JALAL SANGRAHI TC,YES,HAJI JALAL SANGRAHI TC,NA,4868,580,134,4154,89,1740,19,2691,1981,381,5.57
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RAJORO STC,HAJI JALAL SANGRAHI TC,NO,DHAKALO,0000000,2156,275,68,1813,37,1061,8,932,383,202,5.07
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RAJORO STC,HAJI JALAL SANGRAHI TC,NO,RARLI,0000000,2712,305,66,2341,52,679,11,1759,1598,179,5.97
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RAJORO STC,RAJORO TC,YES,RAJORO TC,NA,4584,324,108,4152,1013,362,19,4475,1890,608,6.01
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RAJORO STC,RAJORO TC,NO,JHINJHI,0000000,2268,289,74,1905,211,358,3,2257,1815,485,4.99
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RAJORO STC,RAJORO TC,NO,RAJORO,0000000,2316,35,34,2247,802,4,16,2218,75,123,7.01
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,SARINGIAR STC,NA,YES,SARINGIAR STC,NA,10964,229,198,10537,1006,3365,46,9284,7651,3672,7.24
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,SARINGIAR STC,HIRAR TC,YES,HIRAR TC,NA,3247,84,106,3057,501,606,21,3010,2387,852,6.05
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,SARINGIAR STC,HIRAR TC,NO,HIRAR,0000000,744,38,23,683,10,235,1,738,580,63,6.15
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,SARINGIAR STC,HIRAR TC,NO,KHUDI,0000000,2503,46,83,2374,491,371,20,2272,1807,789,6.02
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,SARINGIAR STC,SARINGIAR TC,YES,SARINGIAR TC,NA,7717,145,92,7480,505,2759,25,6274,5264,2820,7.74
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,SARINGIAR STC,SARINGIAR TC,NO,DHARINDARO,0000000,3522,53,30,3439,435,1262,8,3180,3106,2149,7.83
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,SARINGIAR STC,SARINGIAR TC,NO,SARINGIAR,0000000,4195,92,62,4041,70,1497,17,3094,2158,671,7.66
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TAR DOS STC,NA,YES,TAR DOS STC,NA,12033,890,418,10725,2902,1247,136,7436,5642,2897,6.72
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TAR DOS STC,CHARNOR TC,YES,CHARNOR TC,NA,4919,126,100,4693,617,25,5,2352,1475,887,6.7
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TAR DOS STC,CHARNOR TC,NO,ARBELIHAR,0000000,1705,28,40,1637,476,18,1,1301,1298,610,6.75
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TAR DOS STC,CHARNOR TC,NO,CHARNOR,0000000,3214,98,60,3056,141,7,4,1051,177,277,6.68
