province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1,2492,0.85,88520,30.07,1080
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,LESS THAN 5 YEARS,1,53971,18.34,88520,30.07,22815
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5-10 YEARS,1,108281,36.79,88520,30.07,33321
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,11-50 YEARS,1,104292,35.43,88520,30.07,25577
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,OVER 50 YEARS,1,25308,8.6,88520,30.07,5727
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,UNDER CONSTRUCTION,2,2492,0.85,109999,37.37,775
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,LESS THAN 5 YEARS,2,53971,18.34,109999,37.37,20699
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5-10 YEARS,2,108281,36.79,109999,37.37,41874
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,11-50 YEARS,2,104292,35.43,109999,37.37,37788
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,OVER 50 YEARS,2,25308,8.6,109999,37.37,8863
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3,2492,0.85,61043,20.74,392
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,LESS THAN 5 YEARS,3,53971,18.34,61043,20.74,7474
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5-10 YEARS,3,108281,36.79,61043,20.74,22660
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,11-50 YEARS,3,104292,35.43,61043,20.74,24311
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,OVER 50 YEARS,3,25308,8.6,61043,20.74,6206
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,UNDER CONSTRUCTION,4,2492,0.85,23876,8.11,164
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,LESS THAN 5 YEARS,4,53971,18.34,23876,8.11,1940
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5-10 YEARS,4,108281,36.79,23876,8.11,7306
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,11-50 YEARS,4,104292,35.43,23876,8.11,11353
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,OVER 50 YEARS,4,25308,8.6,23876,8.11,3113
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,UNDER CONSTRUCTION,5,2492,0.85,6043,2.05,38
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,LESS THAN 5 YEARS,5,53971,18.34,6043,2.05,433
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5-10 YEARS,5,108281,36.79,6043,2.05,1582
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,11-50 YEARS,5,104292,35.43,6043,2.05,3016
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,OVER 50 YEARS,5,25308,8.6,6043,2.05,974
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6,2492,0.85,2384,0.81,20
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,LESS THAN 5 YEARS,6,53971,18.34,2384,0.81,182
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5-10 YEARS,6,108281,36.79,2384,0.81,680
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,11-50 YEARS,6,104292,35.43,2384,0.81,1296
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,OVER 50 YEARS,6,25308,8.6,2384,0.81,206
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,UNDER CONSTRUCTION,7,2492,0.85,1407,0.48,10
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,LESS THAN 5 YEARS,7,53971,18.34,1407,0.48,264
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5-10 YEARS,7,108281,36.79,1407,0.48,486
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,11-50 YEARS,7,104292,35.43,1407,0.48,530
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,OVER 50 YEARS,7,25308,8.6,1407,0.48,117
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,UNDER CONSTRUCTION,8,2492,0.85,421,0.14,4
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,LESS THAN 5 YEARS,8,53971,18.34,421,0.14,55
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5-10 YEARS,8,108281,36.79,421,0.14,136
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,11-50 YEARS,8,104292,35.43,421,0.14,184
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,OVER 50 YEARS,8,25308,8.6,421,0.14,42
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,2492,0.85,651,0.22,9
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,53971,18.34,651,0.22,109
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,108281,36.79,651,0.22,236
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,104292,35.43,651,0.22,237
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,25308,8.6,651,0.22,60
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,UNDER CONSTRUCTION,1,2171,0.81,77620,28.9,925
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,LESS THAN 5 YEARS,1,48589,18.09,77620,28.9,20355
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,5-10 YEARS,1,98206,36.57,77620,28.9,28830
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,11-50 YEARS,1,95178,35.44,77620,28.9,22041
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,OVER 50 YEARS,1,24434,9.1,77620,28.9,5469
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,UNDER CONSTRUCTION,2,2171,0.81,100472,37.41,680
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,LESS THAN 5 YEARS,2,48589,18.09,100472,37.41,18951
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,5-10 YEARS,2,98206,36.57,100472,37.41,38200
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,11-50 YEARS,2,95178,35.44,100472,37.41,34187
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,OVER 50 YEARS,2,24434,9.1,100472,37.41,8454
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,UNDER CONSTRUCTION,3,2171,0.81,57716,21.49,355
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,LESS THAN 5 YEARS,3,48589,18.09,57716,21.49,6707
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,5-10 YEARS,3,98206,36.57,57716,21.49,21435
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,11-50 YEARS,3,95178,35.44,57716,21.49,23140
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,OVER 50 YEARS,3,24434,9.1,57716,21.49,6079
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,UNDER CONSTRUCTION,4,2171,0.81,22508,8.38,141
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,LESS THAN 5 YEARS,4,48589,18.09,22508,8.38,1635
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,5-10 YEARS,4,98206,36.57,22508,8.38,6869
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,11-50 YEARS,4,95178,35.44,22508,8.38,10803
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,OVER 50 YEARS,4,24434,9.1,22508,8.38,3060
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,UNDER CONSTRUCTION,5,2171,0.81,5697,2.12,35
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,LESS THAN 5 YEARS,5,48589,18.09,5697,2.12,379
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,5-10 YEARS,5,98206,36.57,5697,2.12,1453
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,11-50 YEARS,5,95178,35.44,5697,2.12,2871
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,OVER 50 YEARS,5,24434,9.1,5697,2.12,959
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,UNDER CONSTRUCTION,6,2171,0.81,2253,0.84,16
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,LESS THAN 5 YEARS,6,48589,18.09,2253,0.84,163
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,5-10 YEARS,6,98206,36.57,2253,0.84,632
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,11-50 YEARS,6,95178,35.44,2253,0.84,1242
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,OVER 50 YEARS,6,24434,9.1,2253,0.84,200
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,UNDER CONSTRUCTION,7,2171,0.81,1324,0.49,9
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,LESS THAN 5 YEARS,7,48589,18.09,1324,0.49,252
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,5-10 YEARS,7,98206,36.57,1324,0.49,443
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,11-50 YEARS,7,95178,35.44,1324,0.49,505
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,OVER 50 YEARS,7,24434,9.1,1324,0.49,115
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,UNDER CONSTRUCTION,8,2171,0.81,387,0.14,3
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,LESS THAN 5 YEARS,8,48589,18.09,387,0.14,48
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,5-10 YEARS,8,98206,36.57,387,0.14,123
