province_name,district_code,district_name,area_name,area_type,information_source,count
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,207694
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,RADIO,6786
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,TV,11967
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,NEWSPAPER,6607
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,MOBILE,2018
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,COMPUTER/INTERNET,205537
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,185332
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,RADIO,6312
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,TV,3903
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,NEWSPAPER,4903
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,MOBILE,1347
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,COMPUTER/INTERNET,183507
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,22362
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,RADIO,474
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,TV,8064
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,NEWSPAPER,1704
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,MOBILE,671
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,COMPUTER/INTERNET,22030
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,37362
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,RADIO,700
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,TV,1103
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,NEWSPAPER,749
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,MOBILE,182
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,COMPUTER/INTERNET,37073
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,33964
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,RADIO,686
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,TV,591
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,NEWSPAPER,715
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,MOBILE,138
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,COMPUTER/INTERNET,33702
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,3398
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,RADIO,14
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,TV,512
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,NEWSPAPER,34
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,MOBILE,44
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,COMPUTER/INTERNET,3371
