province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,MITHI MC,"25,000 - 49,999",19697,4.69,4.68,ALL SEXES,47135
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,MITHI MC,"25,000 - 49,999",19697,4.69,4.68,MALE,24784
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,MITHI MC,"25,000 - 49,999",19697,4.69,4.68,FEMALE,22345
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,MITHI MC,"25,000 - 49,999",19697,4.69,4.68,TRANSGENDER,6
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO TC,"10,000 - 24,999",NA,NA,5.21,ALL SEXES,23315
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO TC,"10,000 - 24,999",NA,NA,5.21,MALE,12839
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO TC,"10,000 - 24,999",NA,NA,5.21,FEMALE,10473
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,CHACHRO TC,"10,000 - 24,999",NA,NA,5.21,TRANSGENDER,3
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,ISLAMKOT TC,"10,000 - 24,999",10427,3.06,4.58,ALL SEXES,18512
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,ISLAMKOT TC,"10,000 - 24,999",10427,3.06,4.58,MALE,9579
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,ISLAMKOT TC,"10,000 - 24,999",10427,3.06,4.58,FEMALE,8930
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,ISLAMKOT TC,"10,000 - 24,999",10427,3.06,4.58,TRANSGENDER,3
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,DIPLO TC,"10,000 - 24,999",9703,1.61,4.56,ALL SEXES,13142
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,DIPLO TC,"10,000 - 24,999",9703,1.61,4.56,MALE,6857
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,DIPLO TC,"10,000 - 24,999",9703,1.61,4.56,FEMALE,6283
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,DIPLO TC,"10,000 - 24,999",9703,1.61,4.56,TRANSGENDER,2
SINDH,099,THARPARKAR DISTRICT,NAGAR PARKAR TALUKA,NAGAR PARKAR TC,"10,000 - 24,999",NA,NA,4.88,ALL SEXES,11801
SINDH,099,THARPARKAR DISTRICT,NAGAR PARKAR TALUKA,NAGAR PARKAR TC,"10,000 - 24,999",NA,NA,4.88,MALE,6195
SINDH,099,THARPARKAR DISTRICT,NAGAR PARKAR TALUKA,NAGAR PARKAR TC,"10,000 - 24,999",NA,NA,4.88,FEMALE,5606
SINDH,099,THARPARKAR DISTRICT,NAGAR PARKAR TALUKA,NAGAR PARKAR TC,"10,000 - 24,999",NA,NA,4.88,TRANSGENDER,0
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,CHELHAR TC,"10,000 - 24,999",NA,NA,4.76,ALL SEXES,11145
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,CHELHAR TC,"10,000 - 24,999",NA,NA,4.76,MALE,5706
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,CHELHAR TC,"10,000 - 24,999",NA,NA,4.76,FEMALE,5439
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,CHELHAR TC,"10,000 - 24,999",NA,NA,4.76,TRANSGENDER,0
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,KHEME-JO-PAR TC,"5,000 - 9,999",NA,NA,7.46,ALL SEXES,7484
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,KHEME-JO-PAR TC,"5,000 - 9,999",NA,NA,7.46,MALE,4262
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,KHEME-JO-PAR TC,"5,000 - 9,999",NA,NA,7.46,FEMALE,3222
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,KHEME-JO-PAR TC,"5,000 - 9,999",NA,NA,7.46,TRANSGENDER,0
