province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,1647036,62821,324617,624318,889565,794584,267593,366600,647622,739512,616277,695273,83628,55916
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,MALE,881018,37087,183743,349557,495559,429866,139130,187480,329267,378138,311056,351419,42842,28401
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,FEMALE,765862,25734,140874,274761,394003,364675,128420,179058,318235,361233,305089,343705,40765,27500
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,TRANSGENDER,156,0,0,0,3,43,43,62,120,141,132,149,21,15
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,ALL SEXES,1514502,59100,172579,327486,829708,733723,242840,332133,585571,668470,555728,627974,76471,51272
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,MALE,810796,34991,131298,255968,463003,397128,126117,169591,297127,341085,279567,316634,39337,26121
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,FEMALE,703564,24109,0,0,366702,336553,116681,162485,288334,327256,276041,311205,37115,25138
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,TRANSGENDER,142,0,20740,40864,3,42,42,57,110,129,120,135,19,13
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,ALL SEXES,132534,3721,11164,22071,59857,60861,24753,34467,62051,71042,60549,67299,7157,4644
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,MALE,70222,2096,9576,18793,32556,32738,13013,17889,32140,37053,31489,34785,3505,2280
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,FEMALE,62298,1625,0,0,27301,28122,11739,16573,29901,33977,29048,32500,3650,2362
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,TRANSGENDER,14,0,0,0,0,1,1,5,10,12,12,14,2,2
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,ALL SEXES,350807,16818,77659,146729,209531,178936,55623,73493,123650,139720,112554,126656,14849,10115
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,MALE,193239,10396,46800,86782,122004,99293,28886,37538,62311,70847,55968,63199,7644,5185
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,FEMALE,157551,6422,30859,59947,87527,79637,26731,35949,61327,68858,56572,63440,7202,4928
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,TOTAL,TRANSGENDER,17,0,0,0,0,6,6,6,12,15,14,17,3,2
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,ALL SEXES,327492,15866,72914,81644,114842,167946,51714,68018,114103,128949,103397,116495,13793,9397
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,MALE,180400,9818,43972,56298,82388,93220,26877,34741,57389,65263,51250,57985,7121,4822
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,FEMALE,147078,6048,28942,0,0,74721,24832,33272,56704,63673,52135,58496,6670,4574
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,RURAL,TRANSGENDER,14,0,0,8787,12301,5,5,5,10,13,12,14,2,1
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,ALL SEXES,23315,952,4745,5138,7162,10990,3909,5475,9547,10771,9157,10161,1056,718
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,MALE,12839,578,2828,3649,5139,6073,2009,2797,4922,5584,4718,5214,523,363
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,FEMALE,10473,374,1917,0,0,4916,1899,2677,4623,5185,4437,4944,532,354
SINDH,099,THARPARKAR DISTRICT,CHACHRO TALUKA,URBAN,TRANSGENDER,3,0,0,0,0,1,1,1,2,2,2,3,1,1
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,TOTAL,ALL SEXES,305529,16590,73571,137888,197068,163192,48313,62389,99676,110704,86165,94967,9351,6375
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,TOTAL,MALE,169541,9853,43655,80767,114824,92129,25912,32620,50672,56459,42466,46923,4765,3210
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,TOTAL,FEMALE,135975,6737,29916,57121,82243,71057,22395,29761,48993,54232,43689,48034,4585,3165
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,TOTAL,TRANSGENDER,13,0,0,0,1,6,6,8,11,13,10,10,1,0
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,RURAL,ALL SEXES,298045,16108,71832,78774,192251,159090,47065,60822,97238,107971,84120,92707,9117,6217
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,RURAL,MALE,165279,9562,42581,55830,111897,89765,25263,31815,49442,55070,41453,45799,4643,3126
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,RURAL,FEMALE,132753,6546,29251,0,80353,69319,21796,28999,47785,52888,42657,46898,4473,3091
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,RURAL,TRANSGENDER,13,0,0,3284,1,6,6,8,11,13,10,10,1,0
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,URBAN,ALL SEXES,7484,482,1739,1993,4817,4102,1248,1567,2438,2733,2045,2260,234,158
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,URBAN,MALE,4262,291,1074,1291,2927,2364,649,805,1230,1389,1013,1124,122,84
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,URBAN,FEMALE,3222,191,665,0,1890,1738,599,762,1208,1344,1032,1136,112,74
SINDH,099,THARPARKAR DISTRICT,DAHLI TALUKA,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,TOTAL,ALL SEXES,148871,4378,25066,48099,68457,65145,24781,35076,66043,76856,65815,75320,9983,6585
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,TOTAL,MALE,77730,2454,13386,25590,36401,33920,12519,17650,33769,39627,33748,38628,5144,3316
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,TOTAL,FEMALE,71116,1924,11680,22509,32055,31216,12253,17414,32254,37208,32047,36668,4835,3265
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,TOTAL,TRANSGENDER,25,0,0,0,1,9,9,12,20,21,20,24,4,4
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,RURAL,ALL SEXES,135729,4020,23114,44328,62956,59525,22425,31675,59637,69452,59510,68204,9140,6063
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,RURAL,MALE,70873,2255,12379,23618,33488,30952,11313,15913,30481,35792,30470,34956,4729,3063
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,RURAL,FEMALE,64833,1765,10735,20710,29467,28564,11103,15751,29138,33641,29022,33226,4407,2996
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,RURAL,TRANSGENDER,23,0,0,0,1,9,9,11,18,19,18,22,4,4
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,URBAN,ALL SEXES,13142,358,1952,3771,5501,5620,2356,3401,6406,7404,6305,7116,843,522
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,URBAN,MALE,6857,199,1007,1972,2913,2968,1206,1737,3288,3835,3278,3672,415,253
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,URBAN,FEMALE,6283,159,945,1799,2588,2652,1150,1663,3116,3567,3025,3442,428,269
SINDH,099,THARPARKAR DISTRICT,DIPLO TALUKA,URBAN,TRANSGENDER,2,0,0,0,0,0,0,1,2,2,2,2,0,0
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,TOTAL,ALL SEXES,244439,7882,43501,85398,121366,112538,39788,55652,103134,118640,101285,114900,14471,9548
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,TOTAL,MALE,128138,4713,23894,46421,65571,59251,20303,27920,52173,60373,51229,58269,7492,4923
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,TOTAL,FEMALE,116273,3169,19607,38977,55794,53283,19481,27722,50945,58244,50036,56605,6971,4620
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,TOTAL,TRANSGENDER,28,0,0,0,1,4,4,10,16,23,20,26,8,5
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,RURAL,ALL SEXES,225927,7446,40796,79888,113241,104092,36343,50836,94241,108503,92549,105207,13475,8879
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,RURAL,MALE,118559,4492,22556,43603,61353,54753,18464,25414,47590,55122,46719,53286,6998,4592
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,RURAL,FEMALE,107343,2954,18240,36285,51887,49335,17875,25412,46636,53360,45812,51898,6470,4283
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,RURAL,TRANSGENDER,25,0,0,0,1,4,4,10,15,21,18,23,7,4
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,URBAN,ALL SEXES,18512,436,2705,5510,8125,8446,3445,4816,8893,10137,8736,9693,996,669
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,URBAN,MALE,9579,221,1338,2818,4218,4498,1839,2506,4583,5251,4510,4983,494,331
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,URBAN,FEMALE,8930,215,1367,2692,3907,3948,1606,2310,4309,4884,4224,4707,501,337
SINDH,099,THARPARKAR DISTRICT,ISLAMKOT TALUKA,URBAN,TRANSGENDER,3,0,0,0,0,0,0,0,1,2,2,3,1,1
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,TOTAL,ALL SEXES,117609,3465,21345,41312,57378,52851,19086,27911,51172,58416,50451,56361,6296,4083
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,TOTAL,MALE,60614,1841,11158,21689,30425,27569,9621,13910,25730,29457,25111,28074,3164,2051
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,TOTAL,FEMALE,56975,1624,10187,19623,26953,25279,9462,13996,25427,28940,25321,28267,3131,2031
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,TOTAL,TRANSGENDER,20,0,0,0,0,3,3,5,15,19,19,20,1,1
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,RURAL,ALL SEXES,117609,3465,21345,41312,57378,52851,19086,27911,51172,58416,50451,56361,6296,4083
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,RURAL,MALE,60614,1841,11158,21689,30425,27569,9621,13910,25730,29457,25111,28074,3164,2051
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,RURAL,FEMALE,56975,1624,10187,19623,26953,25279,9462,13996,25427,28940,25321,28267,3131,2031
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,RURAL,TRANSGENDER,20,0,0,0,0,3,3,5,15,19,19,20,1,1
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,099,THARPARKAR DISTRICT,KALOI TALUKA,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,TOTAL,ALL SEXES,219901,5628,34822,70040,101734,101211,39273,54465,98888,114275,97250,109907,13427,8866
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,TOTAL,MALE,115084,3216,18585,37105,53819,53201,20542,28152,51005,59394,50447,56899,6857,4446
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,TOTAL,FEMALE,104787,2412,16237,32935,47915,48004,18725,26303,47857,54852,46775,52979,6568,4419
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,TOTAL,TRANSGENDER,30,0,0,0,0,6,6,10,26,29,28,29,2,1
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,RURAL,ALL SEXES,161621,4473,27368,54678,78360,74801,27429,38101,69274,80165,68028,77521,10030,6716
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,RURAL,MALE,84594,2586,14774,29179,41606,39263,14260,19583,35525,41416,35067,39972,5193,3401
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,RURAL,FEMALE,77003,1887,12594,25499,36754,35532,13163,18511,33728,38726,32939,37526,4835,3314
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,RURAL,TRANSGENDER,24,0,0,0,0,6,6,7,21,23,22,23,2,1
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,URBAN,ALL SEXES,58280,1155,7454,15362,23374,26410,11844,16364,29614,34110,29222,32386,3397,2150
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,URBAN,MALE,30490,630,3811,7926,12213,13938,6282,8569,15480,17978,15380,16927,1664,1045
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,URBAN,FEMALE,27784,525,3643,7436,11161,12472,5562,7792,14129,16126,13836,15453,1733,1105
SINDH,099,THARPARKAR DISTRICT,MITHI TALUKA,URBAN,TRANSGENDER,6,0,0,0,0,0,0,3,5,6,6,6,0,0
SINDH,099,THARPARKAR DISTRICT,NAGAR PARKAR TALUKA,TOTAL,ALL SEXES,259880,8060,48653,94852,134031,120711,40729,57614,105059,120901,102757,117162,15251,10344
SINDH,099,THARPARKAR DISTRICT,NAGAR PARKAR TALUKA,TOTAL,MALE,136672,4614,26265,51203,72515,64503,21347,29690,53607,61981,52087,59427,7776,5270
SINDH,099,THARPARKAR DISTRICT,NAGAR PARKAR TALUKA,TOTAL,FEMALE,123185,3446,22388,43649,61516,56199,19373,27913,51432,58899,50649,57712,7473,5072
SINDH,099,THARPARKAR DISTRICT,NAGAR PARKAR TALUKA,TOTAL,TRANSGENDER,23,0,0,0,0,9,9,11,20,21,21,23,2,2
