province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,3995,3454881,1788617,1666044,220,107.36,864.8,25.78,6.58,2354506,2.03
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,NA,2564101,1328622,1235368,111,107.55,NA,NA,6.67,1812115,1.84
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,NA,890780,459995,430676,109,106.81,NA,NA,6.33,542391,2.64
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,1212,826323,426240,400033,50,106.55,681.78,19.69,6.47,584567,1.83
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,NA,663615,341604,321991,20,106.09,NA,NA,6.55,523694,1.25
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,URBAN,NA,162708,84636,78042,30,108.45,NA,NA,6.18,60873,5.3
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,TOTAL,1493,1333583,690890,642601,92,107.51,893.22,36.64,6.59,902792,2.07
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,RURAL,NA,845004,438789,406176,39,108.03,NA,NA,6.74,575903,2.03
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,URBAN,NA,488579,252101,236425,53,106.63,NA,NA,6.35,326889,2.13
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,TOTAL,398,360523,186871,173628,24,107.63,905.84,16.34,6.76,232911,2.32
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,RURAL,NA,301629,156736,144879,14,108.18,NA,NA,6.85,193356,2.36
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,URBAN,NA,58894,30135,28749,10,104.82,NA,NA,6.32,39555,2.11
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,TOTAL,892,934452,484616,449782,54,107.74,1047.59,19.33,6.58,634236,2.06
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,RURAL,NA,753853,391493,362322,38,108.05,NA,NA,6.62,519162,1.98
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,URBAN,NA,180599,93123,87460,16,106.47,NA,NA,6.42,115074,2.4
