province_name,district_code,district_name,area_name,area_type,gender,count
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,BOTH SEXES,19892
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,MALE,15244
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,FEMALE,4648
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,BOTH SEXES,12783
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,MALE,9570
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,FEMALE,3213
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,BOTH SEXES,7109
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,MALE,5674
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,FEMALE,1435
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,BOTH SEXES,4223
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,MALE,3239
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,FEMALE,984
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,BOTH SEXES,3357
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,MALE,2505
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,FEMALE,852
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,URBAN,BOTH SEXES,866
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,URBAN,MALE,734
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,URBAN,FEMALE,132
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,TOTAL,BOTH SEXES,8574
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,TOTAL,MALE,6130
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,TOTAL,FEMALE,2444
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,RURAL,BOTH SEXES,4469
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,RURAL,MALE,2985
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,RURAL,FEMALE,1484
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,URBAN,BOTH SEXES,4105
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,URBAN,MALE,3145
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,URBAN,FEMALE,960
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,TOTAL,BOTH SEXES,2097
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,TOTAL,MALE,1551
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,TOTAL,FEMALE,546
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,RURAL,BOTH SEXES,1415
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,RURAL,MALE,930
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,RURAL,FEMALE,485
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,URBAN,BOTH SEXES,682
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,URBAN,MALE,621
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,URBAN,FEMALE,61
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,TOTAL,BOTH SEXES,4998
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,TOTAL,MALE,4324
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,TOTAL,FEMALE,674
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,RURAL,BOTH SEXES,3542
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,RURAL,MALE,3150
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,RURAL,FEMALE,392
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,URBAN,BOTH SEXES,1456
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,URBAN,MALE,1174
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,URBAN,FEMALE,282
