province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,1 PERSON,1,8305,1.6,1.56,177954,34.21,5.2,5480
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,2 PERSONS,1,27395,5.27,1.57,177954,34.21,5.2,16945
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,3 PERSONS,1,39190,7.53,1.67,177954,34.21,5.2,21424
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,4 PERSONS,1,55774,10.72,1.8,177954,34.21,5.2,26333
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,5 PERSONS,1,75298,14.47,1.92,177954,34.21,5.2,30939
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,6 PERSONS,1,84176,16.18,2.03,177954,34.21,5.2,30009
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,7 PERSONS,1,70592,13.57,2.16,177954,34.21,5.2,20976
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,8 PERSONS,1,52449,10.08,2.3,177954,34.21,5.2,12827
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,9 PERSONS,1,34606,6.65,2.5,177954,34.21,5.2,6385
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,72433,13.92,3.21,177954,34.21,5.2,6636
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,1 PERSON,2,8305,1.6,1.56,193807,37.25,6.48,1823
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,2 PERSONS,2,27395,5.27,1.57,193807,37.25,6.48,7417
